origin_intl_price_area_id,origin_intl_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
GQ,Guam,AS21,Northern Territory,NonPeak,$9.31,$10.91
GQ,Guam,AS21,Northern Territory,Peak,$10.99,$12.87
GQ,Guam,BA,Bahrain,NonPeak,$9.77,$18.51
GQ,Guam,BA,Bahrain,Peak,$11.53,$21.84
GQ,Guam,BE,Belgium,NonPeak,$10.21,$12.70
GQ,Guam,BE,Belgium,Peak,$12.05,$14.99
GQ,Guam,BL,Bolivia,NonPeak,$10.65,$11.24
GQ,Guam,BL,Bolivia,Peak,$12.57,$13.26
GQ,Guam,BR,Brazil - Brazilia,NonPeak,$10.35,$19.00
GQ,Guam,BR,Brazil - Brazilia,Peak,$12.21,$22.42
GQ,Guam,CA10,Ontario,NonPeak,$10.83,$12.99
GQ,Guam,CA10,Ontario,Peak,$12.78,$15.33
GQ,Guam,CA20,Quebec,NonPeak,$11.35,$11.54
GQ,Guam,CA20,Quebec,Peak,$13.39,$13.62
GQ,Guam,CA30,Manitoba,NonPeak,$11.82,$16.89
GQ,Guam,CA30,Manitoba,Peak,$13.95,$19.93
GQ,Guam,CI,Chile,NonPeak,$8.88,$11.66
GQ,Guam,CI,Chile,Peak,$10.48,$13.76
GQ,Guam,CO,Colombia,NonPeak,$9.31,$10.16
GQ,Guam,CO,Colombia,Peak,$10.99,$11.99
GQ,Guam,CS,Costa Rica,NonPeak,$9.77,$16.98
GQ,Guam,CS,Costa Rica,Peak,$11.53,$20.04
GQ,Guam,EC,Ecuador,NonPeak,$10.21,$11.75
GQ,Guam,EC,Ecuador,Peak,$12.05,$13.86
GQ,Guam,ES,El Salvador,NonPeak,$10.65,$10.25
GQ,Guam,ES,El Salvador,Peak,$12.57,$12.09
GQ,Guam,GE,Germany,NonPeak,$10.35,$17.11
GQ,Guam,GE,Germany,Peak,$12.21,$20.19
GQ,Guam,GQ,Guam,NonPeak,$10.83,$11.86
GQ,Guam,GQ,Guam,Peak,$12.78,$13.99
GQ,Guam,GR,Greece,NonPeak,$11.35,$10.37
GQ,Guam,GR,Greece,Peak,$13.39,$12.24
GQ,Guam,GR29,Crete,NonPeak,$11.82,$17.17
GQ,Guam,GR29,Crete,Peak,$13.95,$20.26
GQ,Guam,GT,Guatemala,NonPeak,$8.88,$10.50
GQ,Guam,GT,Guatemala,Peak,$10.48,$12.39
GQ,Guam,HO,Honduras,NonPeak,$9.31,$17.59
GQ,Guam,HO,Honduras,Peak,$10.99,$20.76
GQ,Guam,HU,Hungary,NonPeak,$9.77,$12.03
GQ,Guam,HU,Hungary,Peak,$11.53,$14.20
GQ,Guam,IT,Italy,NonPeak,$10.21,$12.66
GQ,Guam,IT,Italy,Peak,$12.05,$14.94
GQ,Guam,IT10,Sicily,NonPeak,$10.65,$17.97
GQ,Guam,IT10,Sicily,Peak,$12.57,$21.20
GQ,Guam,JA01,Japan-Central,NonPeak,$10.35,$12.36
GQ,Guam,JA01,Japan-Central,Peak,$12.21,$14.58
GQ,Guam,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.83,$10.91
GQ,Guam,JA02,Japan-South (Excludes Hokkaido),Peak,$12.78,$12.87
GQ,Guam,JA03,Japan-North,NonPeak,$11.35,$18.51
GQ,Guam,JA03,Japan-North,Peak,$13.39,$21.84
GQ,Guam,JA96,Okinawa,NonPeak,$11.82,$12.70
GQ,Guam,JA96,Okinawa,Peak,$13.95,$14.99
GQ,Guam,KS,"Korea, Republic Of",NonPeak,$8.88,$11.24
GQ,Guam,KS,"Korea, Republic Of",Peak,$10.48,$13.26
GQ,Guam,KU,Kuwait,NonPeak,$9.31,$19.00
GQ,Guam,KU,Kuwait,Peak,$10.99,$22.42
GQ,Guam,NL,Netherlands,NonPeak,$9.77,$12.99
GQ,Guam,NL,Netherlands,Peak,$11.53,$15.33
GQ,Guam,NO,Norway,NonPeak,$10.21,$11.54
GQ,Guam,NO,Norway,Peak,$12.05,$13.62
GQ,Guam,PA,Paraguay,NonPeak,$10.65,$16.89
GQ,Guam,PA,Paraguay,Peak,$12.57,$19.93
GQ,Guam,PE,Peru,NonPeak,$10.35,$11.66
GQ,Guam,PE,Peru,Peak,$12.21,$13.76
GQ,Guam,PL,Poland,NonPeak,$10.83,$10.16
GQ,Guam,PL,Poland,Peak,$12.78,$11.99
GQ,Guam,PO,Portugal,NonPeak,$11.35,$16.98
GQ,Guam,PO,Portugal,Peak,$13.39,$20.04
GQ,Guam,PO01,Azores,NonPeak,$11.82,$11.75
GQ,Guam,PO01,Azores,Peak,$13.95,$13.86
GQ,Guam,QA,Qatar,NonPeak,$8.88,$10.25
GQ,Guam,QA,Qatar,Peak,$10.48,$12.09
GQ,Guam,RO,Romania,NonPeak,$9.31,$17.11
GQ,Guam,RO,Romania,Peak,$10.99,$20.19
GQ,Guam,RQ,Puerto Rico,NonPeak,$9.77,$11.86
GQ,Guam,RQ,Puerto Rico,Peak,$11.53,$13.99
GQ,Guam,SA,Saudi Arabia,NonPeak,$10.21,$10.37
GQ,Guam,SA,Saudi Arabia,Peak,$12.05,$12.24
GQ,Guam,SN,Singapore,NonPeak,$10.65,$17.17
GQ,Guam,SN,Singapore,Peak,$12.57,$20.26
GQ,Guam,SP,Spain,NonPeak,$10.35,$10.50
GQ,Guam,SP,Spain,Peak,$12.21,$12.39
GQ,Guam,TU,Turkey,NonPeak,$10.83,$17.59
GQ,Guam,TU,Turkey,Peak,$12.78,$20.76
GQ,Guam,UK,United Kingdom,NonPeak,$11.35,$12.03
GQ,Guam,UK,United Kingdom,Peak,$13.39,$14.20
GQ,Guam,US8030400,Alaska (Zone) IV,NonPeak,$11.82,$12.66
GQ,Guam,US8030400,Alaska (Zone) IV,Peak,$13.95,$14.94
GQ,Guam,US8050500,Alaska (Zone) III,NonPeak,$8.88,$17.97
GQ,Guam,US8050500,Alaska (Zone) III,Peak,$10.48,$21.20
GQ,Guam,US8101000,Alaska (Zone) I,NonPeak,$9.31,$12.36
GQ,Guam,US8101000,Alaska (Zone) I,Peak,$10.99,$14.58
GQ,Guam,US8190100,Alaska (Zone) II,NonPeak,$9.77,$10.91
GQ,Guam,US8190100,Alaska (Zone) II,Peak,$11.53,$12.87
GQ,Guam,US89,Hawaii,NonPeak,$10.21,$18.51
GQ,Guam,US89,Hawaii,Peak,$12.05,$21.84
GQ,Guam,UY,Uruguay,NonPeak,$10.65,$12.70
GQ,Guam,UY,Uruguay,Peak,$12.57,$14.99
GQ,Guam,VE,Venezuela,NonPeak,$10.35,$11.24
GQ,Guam,VE,Venezuela,Peak,$12.21,$13.26
GR,Greece,AR,Argentina,NonPeak,$10.83,$19.00
GR,Greece,AR,Argentina,Peak,$12.78,$22.42
GR,Greece,AS11,New South Wales/Australian Capital Territory,NonPeak,$11.35,$12.99
GR,Greece,AS11,New South Wales/Australian Capital Territory,Peak,$13.39,$15.33
GR,Greece,AS21,Northern Territory,NonPeak,$11.82,$11.54
GR,Greece,AS21,Northern Territory,Peak,$13.95,$13.62
GR,Greece,BA,Bahrain,NonPeak,$8.88,$16.89
GR,Greece,BA,Bahrain,Peak,$10.48,$19.93
GR,Greece,BE,Belgium,NonPeak,$9.31,$11.66
GR,Greece,BE,Belgium,Peak,$10.99,$13.76
GR,Greece,BL,Bolivia,NonPeak,$9.77,$10.16
GR,Greece,BL,Bolivia,Peak,$11.53,$11.99
GR,Greece,BR,Brazil - Brazilia,NonPeak,$10.21,$16.98
GR,Greece,BR,Brazil - Brazilia,Peak,$12.05,$20.04
GR,Greece,CA10,Ontario,NonPeak,$10.65,$11.75
GR,Greece,CA10,Ontario,Peak,$12.57,$13.86
GR,Greece,CA20,Quebec,NonPeak,$10.35,$10.25
GR,Greece,CA20,Quebec,Peak,$12.21,$12.09
GR,Greece,CA30,Manitoba,NonPeak,$10.83,$17.11
GR,Greece,CA30,Manitoba,Peak,$12.78,$20.19
GR,Greece,CI,Chile,NonPeak,$11.35,$11.86
GR,Greece,CI,Chile,Peak,$13.39,$13.99
GR,Greece,CO,Colombia,NonPeak,$11.82,$10.37
GR,Greece,CO,Colombia,Peak,$13.95,$12.24
GR,Greece,CS,Costa Rica,NonPeak,$8.88,$17.17
GR,Greece,CS,Costa Rica,Peak,$10.48,$20.26
GR,Greece,EC,Ecuador,NonPeak,$9.31,$10.50
GR,Greece,EC,Ecuador,Peak,$10.99,$12.39
GR,Greece,ES,El Salvador,NonPeak,$9.77,$17.59
GR,Greece,ES,El Salvador,Peak,$11.53,$20.76
GR,Greece,GE,Germany,NonPeak,$10.21,$12.03
GR,Greece,GE,Germany,Peak,$12.05,$14.20
GR,Greece,GQ,Guam,NonPeak,$10.65,$12.66
GR,Greece,GQ,Guam,Peak,$12.57,$14.94
GR,Greece,GR,Greece,NonPeak,$10.35,$17.97
GR,Greece,GR,Greece,Peak,$12.21,$21.20
GR,Greece,GR29,Crete,NonPeak,$10.83,$12.36
GR,Greece,GR29,Crete,Peak,$12.78,$14.58
GR,Greece,GT,Guatemala,NonPeak,$11.35,$10.91
GR,Greece,GT,Guatemala,Peak,$13.39,$12.87
GR,Greece,HO,Honduras,NonPeak,$11.82,$18.51
GR,Greece,HO,Honduras,Peak,$13.95,$21.84
GR,Greece,HU,Hungary,NonPeak,$8.88,$12.70
GR,Greece,HU,Hungary,Peak,$10.48,$14.99
GR,Greece,IT,Italy,NonPeak,$9.31,$11.24
GR,Greece,IT,Italy,Peak,$10.99,$13.26
GR,Greece,IT10,Sicily,NonPeak,$9.77,$19.00
GR,Greece,IT10,Sicily,Peak,$11.53,$22.42
GR,Greece,JA01,Japan-Central,NonPeak,$10.21,$12.99
GR,Greece,JA01,Japan-Central,Peak,$12.05,$15.33
GR,Greece,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.65,$11.54
GR,Greece,JA02,Japan-South (Excludes Hokkaido),Peak,$12.57,$13.62
GR,Greece,JA03,Japan-North,NonPeak,$10.35,$16.89
GR,Greece,JA03,Japan-North,Peak,$12.21,$19.93
GR,Greece,JA96,Okinawa,NonPeak,$10.83,$11.66
GR,Greece,JA96,Okinawa,Peak,$12.78,$13.76
GR,Greece,KS,"Korea, Republic Of",NonPeak,$11.35,$10.16
GR,Greece,KS,"Korea, Republic Of",Peak,$13.39,$11.99
GR,Greece,KU,Kuwait,NonPeak,$11.82,$16.98
GR,Greece,KU,Kuwait,Peak,$13.95,$20.04
GR,Greece,NL,Netherlands,NonPeak,$8.88,$11.75
GR,Greece,NL,Netherlands,Peak,$10.48,$13.86
GR,Greece,NO,Norway,NonPeak,$9.31,$10.25
GR,Greece,NO,Norway,Peak,$10.99,$12.09
GR,Greece,PA,Paraguay,NonPeak,$9.77,$17.11
GR,Greece,PA,Paraguay,Peak,$11.53,$20.19
GR,Greece,PE,Peru,NonPeak,$10.21,$11.86
GR,Greece,PE,Peru,Peak,$12.05,$13.99
GR,Greece,PL,Poland,NonPeak,$10.65,$10.37
GR,Greece,PL,Poland,Peak,$12.57,$12.24
GR,Greece,PO,Portugal,NonPeak,$10.35,$17.17
GR,Greece,PO,Portugal,Peak,$12.21,$20.26
GR,Greece,PO01,Azores,NonPeak,$10.83,$10.50
GR,Greece,PO01,Azores,Peak,$12.78,$12.39
GR,Greece,QA,Qatar,NonPeak,$11.35,$17.59
GR,Greece,QA,Qatar,Peak,$13.39,$20.76
GR,Greece,RO,Romania,NonPeak,$11.82,$12.03
GR,Greece,RO,Romania,Peak,$13.95,$14.20
GR,Greece,RQ,Puerto Rico,NonPeak,$8.88,$12.66
GR,Greece,RQ,Puerto Rico,Peak,$10.48,$14.94
GR,Greece,SA,Saudi Arabia,NonPeak,$9.31,$17.97
GR,Greece,SA,Saudi Arabia,Peak,$10.99,$21.20
GR,Greece,SN,Singapore,NonPeak,$9.77,$12.36
GR,Greece,SN,Singapore,Peak,$11.53,$14.58
GR,Greece,SP,Spain,NonPeak,$10.21,$10.91
GR,Greece,SP,Spain,Peak,$12.05,$12.87
GR,Greece,TU,Turkey,NonPeak,$10.65,$18.51
GR,Greece,TU,Turkey,Peak,$12.57,$21.84
GR,Greece,UK,United Kingdom,NonPeak,$10.35,$12.70
GR,Greece,UK,United Kingdom,Peak,$12.21,$14.99
GR,Greece,US8030400,Alaska (Zone) IV,NonPeak,$10.83,$11.24
GR,Greece,US8030400,Alaska (Zone) IV,Peak,$12.78,$13.26
GR,Greece,US8050500,Alaska (Zone) III,NonPeak,$11.35,$19.00
GR,Greece,US8050500,Alaska (Zone) III,Peak,$13.39,$22.42
GR,Greece,US8101000,Alaska (Zone) I,NonPeak,$11.82,$12.99
GR,Greece,US8101000,Alaska (Zone) I,Peak,$13.95,$15.33
GR,Greece,US8190100,Alaska (Zone) II,NonPeak,$8.88,$11.54
GR,Greece,US8190100,Alaska (Zone) II,Peak,$10.48,$13.62
GR,Greece,US89,Hawaii,NonPeak,$9.31,$16.89
GR,Greece,US89,Hawaii,Peak,$10.99,$19.93
GR,Greece,UY,Uruguay,NonPeak,$9.77,$11.66
GR,Greece,UY,Uruguay,Peak,$11.53,$13.76
GR,Greece,VE,Venezuela,NonPeak,$10.21,$10.16
GR,Greece,VE,Venezuela,Peak,$12.05,$11.99
GR29,Crete,AR,Argentina,NonPeak,$10.65,$16.98
GR29,Crete,AR,Argentina,Peak,$12.57,$20.04
GR29,Crete,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.35,$11.75
GR29,Crete,AS11,New South Wales/Australian Capital Territory,Peak,$12.21,$13.86
GR29,Crete,AS21,Northern Territory,NonPeak,$10.83,$10.25
GR29,Crete,AS21,Northern Territory,Peak,$12.78,$12.09
GR29,Crete,BA,Bahrain,NonPeak,$11.35,$17.11
GR29,Crete,BA,Bahrain,Peak,$13.39,$20.19
GR29,Crete,BE,Belgium,NonPeak,$11.82,$11.86
GR29,Crete,BE,Belgium,Peak,$13.95,$13.99
GR29,Crete,BL,Bolivia,NonPeak,$8.88,$10.37
GR29,Crete,BL,Bolivia,Peak,$10.48,$12.24
GR29,Crete,BR,Brazil - Brazilia,NonPeak,$9.31,$17.17
GR29,Crete,BR,Brazil - Brazilia,Peak,$10.99,$20.26
GR29,Crete,CA10,Ontario,NonPeak,$9.77,$10.50
GR29,Crete,CA10,Ontario,Peak,$11.53,$12.39
GR29,Crete,CA20,Quebec,NonPeak,$10.21,$17.59
GR29,Crete,CA20,Quebec,Peak,$12.05,$20.76
GR29,Crete,CA30,Manitoba,NonPeak,$10.65,$12.03
GR29,Crete,CA30,Manitoba,Peak,$12.57,$14.20
GR29,Crete,CI,Chile,NonPeak,$10.35,$12.66
GR29,Crete,CI,Chile,Peak,$12.21,$14.94
GR29,Crete,CO,Colombia,NonPeak,$10.83,$17.97
GR29,Crete,CO,Colombia,Peak,$12.78,$21.20
GR29,Crete,CS,Costa Rica,NonPeak,$11.35,$12.36
GR29,Crete,CS,Costa Rica,Peak,$13.39,$14.58
GR29,Crete,EC,Ecuador,NonPeak,$11.82,$10.91
GR29,Crete,EC,Ecuador,Peak,$13.95,$12.87
GR29,Crete,ES,El Salvador,NonPeak,$8.88,$18.51
GR29,Crete,ES,El Salvador,Peak,$10.48,$21.84
GR29,Crete,GE,Germany,NonPeak,$9.31,$12.70
GR29,Crete,GE,Germany,Peak,$10.99,$14.99
GR29,Crete,GQ,Guam,NonPeak,$9.77,$11.24
GR29,Crete,GQ,Guam,Peak,$11.53,$13.26
GR29,Crete,GR,Greece,NonPeak,$10.21,$19.00
GR29,Crete,GR,Greece,Peak,$12.05,$22.42
GR29,Crete,GR29,Crete,NonPeak,$10.65,$12.99
GR29,Crete,GR29,Crete,Peak,$12.57,$15.33
GR29,Crete,GT,Guatemala,NonPeak,$10.35,$11.54
GR29,Crete,GT,Guatemala,Peak,$12.21,$13.62
GR29,Crete,HO,Honduras,NonPeak,$10.83,$16.89
GR29,Crete,HO,Honduras,Peak,$12.78,$19.93
GR29,Crete,HU,Hungary,NonPeak,$11.35,$11.66
GR29,Crete,HU,Hungary,Peak,$13.39,$13.76
GR29,Crete,IT,Italy,NonPeak,$11.82,$10.16
GR29,Crete,IT,Italy,Peak,$13.95,$11.99
GR29,Crete,IT10,Sicily,NonPeak,$8.88,$16.98
GR29,Crete,IT10,Sicily,Peak,$10.48,$20.04
GR29,Crete,JA01,Japan-Central,NonPeak,$9.31,$11.75
GR29,Crete,JA01,Japan-Central,Peak,$10.99,$13.86
GR29,Crete,JA02,Japan-South (Excludes Hokkaido),NonPeak,$9.77,$10.25
GR29,Crete,JA02,Japan-South (Excludes Hokkaido),Peak,$11.53,$12.09
GR29,Crete,JA03,Japan-North,NonPeak,$10.21,$17.11
GR29,Crete,JA03,Japan-North,Peak,$12.05,$20.19
GR29,Crete,JA96,Okinawa,NonPeak,$10.65,$11.86
GR29,Crete,JA96,Okinawa,Peak,$12.57,$13.99
GR29,Crete,KS,"Korea, Republic Of",NonPeak,$10.35,$10.37
GR29,Crete,KS,"Korea, Republic Of",Peak,$12.21,$12.24
GR29,Crete,KU,Kuwait,NonPeak,$10.83,$17.17
GR29,Crete,KU,Kuwait,Peak,$12.78,$20.26
GR29,Crete,NL,Netherlands,NonPeak,$11.35,$10.50
GR29,Crete,NL,Netherlands,Peak,$13.39,$12.39
GR29,Crete,NO,Norway,NonPeak,$11.82,$17.59
GR29,Crete,NO,Norway,Peak,$13.95,$20.76
GR29,Crete,PA,Paraguay,NonPeak,$8.88,$12.03
GR29,Crete,PA,Paraguay,Peak,$10.48,$14.20
GR29,Crete,PE,Peru,NonPeak,$9.31,$12.66
GR29,Crete,PE,Peru,Peak,$10.99,$14.94
GR29,Crete,PL,Poland,NonPeak,$9.77,$17.97
GR29,Crete,PL,Poland,Peak,$11.53,$21.20
GR29,Crete,PO,Portugal,NonPeak,$10.21,$12.36
GR29,Crete,PO,Portugal,Peak,$12.05,$14.58
GR29,Crete,PO01,Azores,NonPeak,$10.65,$10.91
GR29,Crete,PO01,Azores,Peak,$12.57,$12.87
GR29,Crete,QA,Qatar,NonPeak,$10.35,$18.51
GR29,Crete,QA,Qatar,Peak,$12.21,$21.84
GR29,Crete,RO,Romania,NonPeak,$10.83,$12.70
GR29,Crete,RO,Romania,Peak,$12.78,$14.99
GR29,Crete,RQ,Puerto Rico,NonPeak,$11.35,$11.24
GR29,Crete,RQ,Puerto Rico,Peak,$13.39,$13.26
GR29,Crete,SA,Saudi Arabia,NonPeak,$11.82,$19.00
GR29,Crete,SA,Saudi Arabia,Peak,$13.95,$22.42
GR29,Crete,SN,Singapore,NonPeak,$8.88,$12.99
GR29,Crete,SN,Singapore,Peak,$10.48,$15.33
GR29,Crete,SP,Spain,NonPeak,$9.31,$11.54
GR29,Crete,SP,Spain,Peak,$10.99,$13.62
GR29,Crete,TU,Turkey,NonPeak,$9.77,$16.89
GR29,Crete,TU,Turkey,Peak,$11.53,$19.93
GR29,Crete,UK,United Kingdom,NonPeak,$10.21,$11.66
GR29,Crete,UK,United Kingdom,Peak,$12.05,$13.76
GR29,Crete,US8030400,Alaska (Zone) IV,NonPeak,$10.65,$10.16
GR29,Crete,US8030400,Alaska (Zone) IV,Peak,$12.57,$11.99
GR29,Crete,US8050500,Alaska (Zone) III,NonPeak,$10.35,$16.98
GR29,Crete,US8050500,Alaska (Zone) III,Peak,$12.21,$20.04
GR29,Crete,US8101000,Alaska (Zone) I,NonPeak,$10.83,$11.75
GR29,Crete,US8101000,Alaska (Zone) I,Peak,$12.78,$13.86
GR29,Crete,US8190100,Alaska (Zone) II,NonPeak,$11.35,$10.25
GR29,Crete,US8190100,Alaska (Zone) II,Peak,$13.39,$12.09
GR29,Crete,US89,Hawaii,NonPeak,$11.82,$17.11
GR29,Crete,US89,Hawaii,Peak,$13.95,$20.19
GR29,Crete,UY,Uruguay,NonPeak,$8.88,$11.86
GR29,Crete,UY,Uruguay,Peak,$10.48,$13.99
GR29,Crete,VE,Venezuela,NonPeak,$9.31,$10.37
GR29,Crete,VE,Venezuela,Peak,$10.99,$12.24
GT,Guatemala,AR,Argentina,NonPeak,$9.77,$17.17
GT,Guatemala,AR,Argentina,Peak,$11.53,$20.26
GT,Guatemala,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.21,$10.50
GT,Guatemala,AS11,New South Wales/Australian Capital Territory,Peak,$12.05,$12.39
GT,Guatemala,AS21,Northern Territory,NonPeak,$10.65,$17.59
GT,Guatemala,AS21,Northern Territory,Peak,$12.57,$20.76
GT,Guatemala,BA,Bahrain,NonPeak,$10.35,$12.03
GT,Guatemala,BA,Bahrain,Peak,$12.21,$14.20
GT,Guatemala,BE,Belgium,NonPeak,$10.35,$16.89
GT,Guatemala,BE,Belgium,Peak,$12.21,$19.93
GT,Guatemala,BL,Bolivia,NonPeak,$10.83,$11.66
GT,Guatemala,BL,Bolivia,Peak,$12.78,$13.76
GT,Guatemala,BR,Brazil - Brazilia,NonPeak,$11.35,$10.16
GT,Guatemala,BR,Brazil - Brazilia,Peak,$13.39,$11.99
GT,Guatemala,CA10,Ontario,NonPeak,$11.82,$16.98
GT,Guatemala,CA10,Ontario,Peak,$13.95,$20.04
GT,Guatemala,CA20,Quebec,NonPeak,$8.88,$11.75
GT,Guatemala,CA20,Quebec,Peak,$10.48,$13.86
GT,Guatemala,CA30,Manitoba,NonPeak,$9.31,$10.25
GT,Guatemala,CA30,Manitoba,Peak,$10.99,$12.09
GT,Guatemala,CI,Chile,NonPeak,$9.77,$17.11
GT,Guatemala,CI,Chile,Peak,$11.53,$20.19
GT,Guatemala,CO,Colombia,NonPeak,$10.21,$11.86
GT,Guatemala,CO,Colombia,Peak,$12.05,$13.99
GT,Guatemala,CS,Costa Rica,NonPeak,$10.65,$10.37
GT,Guatemala,CS,Costa Rica,Peak,$12.57,$12.24
GT,Guatemala,EC,Ecuador,NonPeak,$10.35,$17.17
GT,Guatemala,EC,Ecuador,Peak,$12.21,$20.26
GT,Guatemala,ES,El Salvador,NonPeak,$10.83,$10.50
GT,Guatemala,ES,El Salvador,Peak,$12.78,$12.39
GT,Guatemala,GE,Germany,NonPeak,$11.35,$17.59
GT,Guatemala,GE,Germany,Peak,$13.39,$20.76
GT,Guatemala,GQ,Guam,NonPeak,$11.82,$12.03
GT,Guatemala,GQ,Guam,Peak,$13.95,$14.20
GT,Guatemala,GR,Greece,NonPeak,$8.88,$12.66
GT,Guatemala,GR,Greece,Peak,$10.48,$14.94
GT,Guatemala,GR29,Crete,NonPeak,$9.31,$17.97
GT,Guatemala,GR29,Crete,Peak,$10.99,$21.20
GT,Guatemala,GT,Guatemala,NonPeak,$9.77,$12.36
GT,Guatemala,GT,Guatemala,Peak,$11.53,$14.58
GT,Guatemala,HO,Honduras,NonPeak,$10.21,$10.91
GT,Guatemala,HO,Honduras,Peak,$12.05,$12.87
GT,Guatemala,HU,Hungary,NonPeak,$10.65,$18.51
GT,Guatemala,HU,Hungary,Peak,$12.57,$21.84
GT,Guatemala,IT,Italy,NonPeak,$10.35,$12.70
GT,Guatemala,IT,Italy,Peak,$12.21,$14.99
GT,Guatemala,IT10,Sicily,NonPeak,$10.83,$11.24
GT,Guatemala,IT10,Sicily,Peak,$12.78,$13.26
GT,Guatemala,JA01,Japan-Central,NonPeak,$11.35,$19.00
GT,Guatemala,JA01,Japan-Central,Peak,$13.39,$22.42
GT,Guatemala,JA02,Japan-South (Excludes Hokkaido),NonPeak,$11.82,$12.99
GT,Guatemala,JA02,Japan-South (Excludes Hokkaido),Peak,$13.95,$15.33
GT,Guatemala,JA03,Japan-North,NonPeak,$8.88,$11.54
GT,Guatemala,JA03,Japan-North,Peak,$10.48,$13.62
GT,Guatemala,JA96,Okinawa,NonPeak,$9.31,$16.89
GT,Guatemala,JA96,Okinawa,Peak,$10.99,$19.93
GT,Guatemala,KS,"Korea, Republic Of",NonPeak,$9.77,$11.66
GT,Guatemala,KS,"Korea, Republic Of",Peak,$11.53,$13.76
GT,Guatemala,KU,Kuwait,NonPeak,$10.21,$10.16
GT,Guatemala,KU,Kuwait,Peak,$12.05,$11.99
GT,Guatemala,NL,Netherlands,NonPeak,$10.65,$16.98
GT,Guatemala,NL,Netherlands,Peak,$12.57,$20.04
GT,Guatemala,NO,Norway,NonPeak,$10.35,$11.75
GT,Guatemala,NO,Norway,Peak,$12.21,$13.86
GT,Guatemala,PA,Paraguay,NonPeak,$10.83,$10.25
GT,Guatemala,PA,Paraguay,Peak,$12.78,$12.09
GT,Guatemala,PE,Peru,NonPeak,$11.35,$17.11
GT,Guatemala,PE,Peru,Peak,$13.39,$20.19
GT,Guatemala,PL,Poland,NonPeak,$11.82,$11.86
GT,Guatemala,PL,Poland,Peak,$13.95,$13.99
GT,Guatemala,PO,Portugal,NonPeak,$8.88,$10.37
GT,Guatemala,PO,Portugal,Peak,$10.48,$12.24
GT,Guatemala,PO01,Azores,NonPeak,$9.31,$17.17
GT,Guatemala,PO01,Azores,Peak,$10.99,$20.26
GT,Guatemala,QA,Qatar,NonPeak,$9.77,$10.50
GT,Guatemala,QA,Qatar,Peak,$11.53,$12.39
GT,Guatemala,RO,Romania,NonPeak,$10.21,$17.59
GT,Guatemala,RO,Romania,Peak,$12.05,$20.76
GT,Guatemala,RQ,Puerto Rico,NonPeak,$10.65,$12.03
GT,Guatemala,RQ,Puerto Rico,Peak,$12.57,$14.20
GT,Guatemala,SA,Saudi Arabia,NonPeak,$10.35,$12.66
GT,Guatemala,SA,Saudi Arabia,Peak,$12.21,$14.94
GT,Guatemala,SN,Singapore,NonPeak,$10.83,$17.97
GT,Guatemala,SN,Singapore,Peak,$12.78,$21.20
GT,Guatemala,SP,Spain,NonPeak,$11.35,$12.36
GT,Guatemala,SP,Spain,Peak,$13.39,$14.58
GT,Guatemala,TU,Turkey,NonPeak,$11.82,$10.91
GT,Guatemala,TU,Turkey,Peak,$13.95,$12.87
GT,Guatemala,UK,United Kingdom,NonPeak,$8.88,$18.51
GT,Guatemala,UK,United Kingdom,Peak,$10.48,$21.84
GT,Guatemala,US8030400,Alaska (Zone) IV,NonPeak,$9.31,$12.70
GT,Guatemala,US8030400,Alaska (Zone) IV,Peak,$10.99,$14.99
GT,Guatemala,US8050500,Alaska (Zone) III,NonPeak,$9.77,$11.24
GT,Guatemala,US8050500,Alaska (Zone) III,Peak,$11.53,$13.26
GT,Guatemala,US8101000,Alaska (Zone) I,NonPeak,$10.21,$19.00
GT,Guatemala,US8101000,Alaska (Zone) I,Peak,$12.05,$22.42
GT,Guatemala,US8190100,Alaska (Zone) II,NonPeak,$10.65,$12.99
GT,Guatemala,US8190100,Alaska (Zone) II,Peak,$12.57,$15.33
GT,Guatemala,US89,Hawaii,NonPeak,$10.35,$11.54
GT,Guatemala,US89,Hawaii,Peak,$12.21,$13.62
GT,Guatemala,UY,Uruguay,NonPeak,$10.83,$16.89
GT,Guatemala,UY,Uruguay,Peak,$12.78,$19.93
GT,Guatemala,VE,Venezuela,NonPeak,$11.35,$11.66
GT,Guatemala,VE,Venezuela,Peak,$13.39,$13.76
HO,Honduras,AR,Argentina,NonPeak,$11.82,$10.16
HO,Honduras,AR,Argentina,Peak,$13.95,$11.99
HO,Honduras,AS11,New South Wales/Australian Capital Territory,NonPeak,$8.88,$16.98
HO,Honduras,AS11,New South Wales/Australian Capital Territory,Peak,$10.48,$20.04
HO,Honduras,AS21,Northern Territory,NonPeak,$9.31,$11.75
HO,Honduras,AS21,Northern Territory,Peak,$10.99,$13.86
HO,Honduras,BA,Bahrain,NonPeak,$9.77,$10.25
HO,Honduras,BA,Bahrain,Peak,$11.53,$12.09
HO,Honduras,BE,Belgium,NonPeak,$10.21,$17.11
HO,Honduras,BE,Belgium,Peak,$12.05,$20.19
HO,Honduras,BL,Bolivia,NonPeak,$10.65,$11.86
