origin_intl_price_area_id,origin_intl_price_area,destination_domestic_price_area_area,destination_domestic_price_area,season,hhg_shipping_linehaul_price,ub_price
CS,Costa Rica,US79,Arizona,NonPeak,$16.80,$33.98
CS,Costa Rica,US79,Arizona,Peak,$19.82,$40.10
CS,Costa Rica,US83,Idaho,NonPeak,$17.57,$31.45
CS,Costa Rica,US83,Idaho,Peak,$20.73,$37.11
CS,Costa Rica,US84,Washington,NonPeak,$18.33,$44.28
CS,Costa Rica,US84,Washington,Peak,$21.63,$52.25
CS,Costa Rica,US85,Oregon,NonPeak,$24.38,$34.11
CS,Costa Rica,US85,Oregon,Peak,$28.77,$40.25
CS,Costa Rica,US86,Nevada,NonPeak,$16.00,$31.63
CS,Costa Rica,US86,Nevada,Peak,$18.88,$37.32
CS,Costa Rica,US87,California-North,NonPeak,$27.63,$44.51
CS,Costa Rica,US87,California-North,Peak,$32.60,$52.52
CS,Costa Rica,US88,California-South,NonPeak,$29.28,$34.33
CS,Costa Rica,US88,California-South,Peak,$34.55,$40.51
EC,Ecuador,US11,Maine,NonPeak,$30.90,$31.74
EC,Ecuador,US11,Maine,Peak,$36.46,$37.45
EC,Ecuador,US12,New Hampshire,NonPeak,$15.28,$44.62
EC,Ecuador,US12,New Hampshire,Peak,$18.03,$52.65
EC,Ecuador,US13,Vermont,NonPeak,$16.05,$34.45
EC,Ecuador,US13,Vermont,Peak,$18.94,$40.65
EC,Ecuador,US14,Massachusetts,NonPeak,$16.80,$31.91
EC,Ecuador,US14,Massachusetts,Peak,$19.82,$37.65
EC,Ecuador,US15,Rhode Island,NonPeak,$17.57,$44.74
EC,Ecuador,US15,Rhode Island,Peak,$20.73,$52.79
EC,Ecuador,US16,Connecticut,NonPeak,$18.33,$34.56
EC,Ecuador,US16,Connecticut,Peak,$21.63,$40.78
EC,Ecuador,US17,New York,NonPeak,$24.38,$32.09
EC,Ecuador,US17,New York,Peak,$28.77,$37.87
EC,Ecuador,US19,New Jersey,NonPeak,$16.00,$44.91
EC,Ecuador,US19,New Jersey,Peak,$18.88,$52.99
EC,Ecuador,US20,Pennsylvania,NonPeak,$27.63,$34.74
EC,Ecuador,US20,Pennsylvania,Peak,$32.60,$40.99
EC,Ecuador,US22,Delaware,NonPeak,$29.28,$32.26
EC,Ecuador,US22,Delaware,Peak,$34.55,$38.07
EC,Ecuador,US23,Maryland,NonPeak,$30.90,$45.09
EC,Ecuador,US23,Maryland,Peak,$36.46,$53.21
EC,Ecuador,US24,District Of Columbia,NonPeak,$15.28,$34.90
EC,Ecuador,US24,District Of Columbia,Peak,$18.03,$41.18
EC,Ecuador,US25,Virginia,NonPeak,$16.05,$32.44
EC,Ecuador,US25,Virginia,Peak,$18.94,$38.28
EC,Ecuador,US27,West Virginia,NonPeak,$16.80,$43.94
EC,Ecuador,US27,West Virginia,Peak,$19.82,$51.85
EC,Ecuador,US28,Kentucky,NonPeak,$17.57,$33.70
EC,Ecuador,US28,Kentucky,Peak,$20.73,$39.77
EC,Ecuador,US30,Michigan,NonPeak,$18.33,$31.29
EC,Ecuador,US30,Michigan,Peak,$21.63,$36.92
EC,Ecuador,US32,Wisconsin,NonPeak,$24.38,$44.05
EC,Ecuador,US32,Wisconsin,Peak,$28.77,$51.98
EC,Ecuador,US34,Ohio,NonPeak,$16.00,$33.75
EC,Ecuador,US34,Ohio,Peak,$18.88,$39.82
EC,Ecuador,US36,Indiana,NonPeak,$27.63,$31.40
EC,Ecuador,US36,Indiana,Peak,$32.60,$37.05
EC,Ecuador,US38,Illinois,NonPeak,$29.28,$44.17
EC,Ecuador,US38,Illinois,Peak,$34.55,$52.12
EC,Ecuador,US40,North Carolina,NonPeak,$30.90,$33.98
EC,Ecuador,US40,North Carolina,Peak,$36.46,$40.10
EC,Ecuador,US42,Tennessee,NonPeak,$15.28,$31.45
EC,Ecuador,US42,Tennessee,Peak,$18.03,$37.11
EC,Ecuador,US44,South Carolina,NonPeak,$16.05,$44.28
EC,Ecuador,US44,South Carolina,Peak,$18.94,$52.25
EC,Ecuador,US45,Georgia,NonPeak,$16.80,$34.11
EC,Ecuador,US45,Georgia,Peak,$19.82,$40.25
EC,Ecuador,US47,Alabama,NonPeak,$17.57,$31.63
EC,Ecuador,US47,Alabama,Peak,$20.73,$37.32
EC,Ecuador,US48,Mississippi,NonPeak,$18.33,$44.51
EC,Ecuador,US48,Mississippi,Peak,$21.63,$52.52
EC,Ecuador,US49,Florida-North,NonPeak,$24.38,$34.33
EC,Ecuador,US49,Florida-North,Peak,$28.77,$40.51
EC,Ecuador,US4964400,Florida-South,NonPeak,$16.00,$31.74
EC,Ecuador,US4964400,Florida-South,Peak,$18.88,$37.45
EC,Ecuador,US4965500,Florida Keys,NonPeak,$27.63,$44.62
EC,Ecuador,US4965500,Florida Keys,Peak,$32.60,$52.65
EC,Ecuador,US50,Minnesota,NonPeak,$29.28,$34.45
EC,Ecuador,US50,Minnesota,Peak,$34.55,$40.65
EC,Ecuador,US51,North Dakota,NonPeak,$30.90,$31.91
EC,Ecuador,US51,North Dakota,Peak,$36.46,$37.65
EC,Ecuador,US52,South Dakota,NonPeak,$15.28,$44.74
EC,Ecuador,US52,South Dakota,Peak,$18.03,$52.79
EC,Ecuador,US53,Iowa,NonPeak,$16.05,$34.56
EC,Ecuador,US53,Iowa,Peak,$18.94,$40.78
EC,Ecuador,US55,Nebraska,NonPeak,$16.80,$32.09
EC,Ecuador,US55,Nebraska,Peak,$19.82,$37.87
EC,Ecuador,US56,Missouri,NonPeak,$17.57,$44.91
EC,Ecuador,US56,Missouri,Peak,$20.73,$52.99
EC,Ecuador,US58,Kansas,NonPeak,$18.33,$34.74
EC,Ecuador,US58,Kansas,Peak,$21.63,$40.99
EC,Ecuador,US60,Arkansas,NonPeak,$24.38,$32.26
EC,Ecuador,US60,Arkansas,Peak,$28.77,$38.07
EC,Ecuador,US62,Oklahoma,NonPeak,$16.00,$45.09
EC,Ecuador,US62,Oklahoma,Peak,$18.88,$53.21
EC,Ecuador,US64,Louisiana,NonPeak,$27.63,$34.90
EC,Ecuador,US64,Louisiana,Peak,$32.60,$41.18
EC,Ecuador,US66,Texas-North,NonPeak,$29.28,$32.44
EC,Ecuador,US66,Texas-North,Peak,$34.55,$38.28
EC,Ecuador,US68,Texas-South,NonPeak,$30.90,$43.94
EC,Ecuador,US68,Texas-South,Peak,$36.46,$51.85
EC,Ecuador,US70,Montana,NonPeak,$15.28,$33.70
EC,Ecuador,US70,Montana,Peak,$18.03,$39.77
EC,Ecuador,US72,Wyoming,NonPeak,$16.05,$31.29
EC,Ecuador,US72,Wyoming,Peak,$18.94,$36.92
EC,Ecuador,US74,Colorado,NonPeak,$16.80,$44.05
EC,Ecuador,US74,Colorado,Peak,$19.82,$51.98
EC,Ecuador,US76,Utah,NonPeak,$17.57,$33.75
EC,Ecuador,US76,Utah,Peak,$20.73,$39.82
EC,Ecuador,US77,New Mexico,NonPeak,$18.33,$31.40
EC,Ecuador,US77,New Mexico,Peak,$21.63,$37.05
EC,Ecuador,US79,Arizona,NonPeak,$24.38,$44.17
EC,Ecuador,US79,Arizona,Peak,$28.77,$52.12
EC,Ecuador,US83,Idaho,NonPeak,$16.00,$33.98
EC,Ecuador,US83,Idaho,Peak,$18.88,$40.10
EC,Ecuador,US84,Washington,NonPeak,$27.63,$31.45
EC,Ecuador,US84,Washington,Peak,$32.60,$37.11
EC,Ecuador,US85,Oregon,NonPeak,$29.28,$44.28
EC,Ecuador,US85,Oregon,Peak,$34.55,$52.25
EC,Ecuador,US86,Nevada,NonPeak,$30.90,$34.11
EC,Ecuador,US86,Nevada,Peak,$36.46,$40.25
EC,Ecuador,US87,California-North,NonPeak,$15.28,$31.63
EC,Ecuador,US87,California-North,Peak,$18.03,$37.32
EC,Ecuador,US88,California-South,NonPeak,$16.05,$44.51
EC,Ecuador,US88,California-South,Peak,$18.94,$52.52
ES,El Salvador,US11,Maine,NonPeak,$16.80,$34.33
ES,El Salvador,US11,Maine,Peak,$19.82,$40.51
ES,El Salvador,US12,New Hampshire,NonPeak,$17.57,$31.74
ES,El Salvador,US12,New Hampshire,Peak,$20.73,$37.45
ES,El Salvador,US13,Vermont,NonPeak,$18.33,$44.62
ES,El Salvador,US13,Vermont,Peak,$21.63,$52.65
ES,El Salvador,US14,Massachusetts,NonPeak,$24.38,$34.45
ES,El Salvador,US14,Massachusetts,Peak,$28.77,$40.65
ES,El Salvador,US15,Rhode Island,NonPeak,$16.00,$31.91
ES,El Salvador,US15,Rhode Island,Peak,$18.88,$37.65
ES,El Salvador,US16,Connecticut,NonPeak,$27.63,$44.74
ES,El Salvador,US16,Connecticut,Peak,$32.60,$52.79
ES,El Salvador,US17,New York,NonPeak,$29.28,$34.56
ES,El Salvador,US17,New York,Peak,$34.55,$40.78
ES,El Salvador,US19,New Jersey,NonPeak,$30.90,$32.09
ES,El Salvador,US19,New Jersey,Peak,$36.46,$37.87
ES,El Salvador,US20,Pennsylvania,NonPeak,$15.28,$44.91
ES,El Salvador,US20,Pennsylvania,Peak,$18.03,$52.99
ES,El Salvador,US22,Delaware,NonPeak,$16.05,$34.74
ES,El Salvador,US22,Delaware,Peak,$18.94,$40.99
ES,El Salvador,US23,Maryland,NonPeak,$16.80,$32.26
ES,El Salvador,US23,Maryland,Peak,$19.82,$38.07
ES,El Salvador,US24,District Of Columbia,NonPeak,$17.57,$45.09
ES,El Salvador,US24,District Of Columbia,Peak,$20.73,$53.21
ES,El Salvador,US25,Virginia,NonPeak,$18.33,$34.90
ES,El Salvador,US25,Virginia,Peak,$21.63,$41.18
ES,El Salvador,US27,West Virginia,NonPeak,$24.38,$32.44
ES,El Salvador,US27,West Virginia,Peak,$28.77,$38.28
ES,El Salvador,US28,Kentucky,NonPeak,$16.00,$43.94
ES,El Salvador,US28,Kentucky,Peak,$18.88,$51.85
ES,El Salvador,US30,Michigan,NonPeak,$27.63,$33.70
ES,El Salvador,US30,Michigan,Peak,$32.60,$39.77
ES,El Salvador,US32,Wisconsin,NonPeak,$29.28,$31.29
ES,El Salvador,US32,Wisconsin,Peak,$34.55,$36.92
ES,El Salvador,US34,Ohio,NonPeak,$30.90,$44.05
ES,El Salvador,US34,Ohio,Peak,$36.46,$51.98
ES,El Salvador,US36,Indiana,NonPeak,$15.28,$33.75
ES,El Salvador,US36,Indiana,Peak,$18.03,$39.82
ES,El Salvador,US38,Illinois,NonPeak,$16.05,$31.40
ES,El Salvador,US38,Illinois,Peak,$18.94,$37.05
ES,El Salvador,US40,North Carolina,NonPeak,$16.80,$44.17
ES,El Salvador,US40,North Carolina,Peak,$19.82,$52.12
ES,El Salvador,US42,Tennessee,NonPeak,$17.57,$33.98
ES,El Salvador,US42,Tennessee,Peak,$20.73,$40.10
ES,El Salvador,US44,South Carolina,NonPeak,$18.33,$31.45
ES,El Salvador,US44,South Carolina,Peak,$21.63,$37.11
ES,El Salvador,US45,Georgia,NonPeak,$24.38,$44.28
ES,El Salvador,US45,Georgia,Peak,$28.77,$52.25
ES,El Salvador,US47,Alabama,NonPeak,$16.00,$34.11
ES,El Salvador,US47,Alabama,Peak,$18.88,$40.25
ES,El Salvador,US48,Mississippi,NonPeak,$27.63,$31.63
ES,El Salvador,US48,Mississippi,Peak,$32.60,$37.32
ES,El Salvador,US49,Florida-North,NonPeak,$29.28,$44.51
ES,El Salvador,US49,Florida-North,Peak,$34.55,$52.52
ES,El Salvador,US4964400,Florida-South,NonPeak,$30.90,$34.33
ES,El Salvador,US4964400,Florida-South,Peak,$36.46,$40.51
ES,El Salvador,US4965500,Florida Keys,NonPeak,$15.28,$31.74
ES,El Salvador,US4965500,Florida Keys,Peak,$18.03,$37.45
ES,El Salvador,US50,Minnesota,NonPeak,$16.05,$44.62
ES,El Salvador,US50,Minnesota,Peak,$18.94,$52.65
ES,El Salvador,US51,North Dakota,NonPeak,$16.80,$34.45
ES,El Salvador,US51,North Dakota,Peak,$19.82,$40.65
ES,El Salvador,US52,South Dakota,NonPeak,$17.57,$31.91
ES,El Salvador,US52,South Dakota,Peak,$20.73,$37.65
ES,El Salvador,US53,Iowa,NonPeak,$18.33,$44.74
ES,El Salvador,US53,Iowa,Peak,$21.63,$52.79
ES,El Salvador,US55,Nebraska,NonPeak,$24.38,$34.56
ES,El Salvador,US55,Nebraska,Peak,$28.77,$40.78
ES,El Salvador,US56,Missouri,NonPeak,$16.00,$32.09
ES,El Salvador,US56,Missouri,Peak,$18.88,$37.87
ES,El Salvador,US58,Kansas,NonPeak,$27.63,$44.91
ES,El Salvador,US58,Kansas,Peak,$32.60,$52.99
ES,El Salvador,US60,Arkansas,NonPeak,$29.28,$34.74
ES,El Salvador,US60,Arkansas,Peak,$34.55,$40.99
ES,El Salvador,US62,Oklahoma,NonPeak,$30.90,$32.26
ES,El Salvador,US62,Oklahoma,Peak,$36.46,$38.07
ES,El Salvador,US64,Louisiana,NonPeak,$15.28,$45.09
ES,El Salvador,US64,Louisiana,Peak,$18.03,$53.21
ES,El Salvador,US66,Texas-North,NonPeak,$16.05,$34.90
ES,El Salvador,US66,Texas-North,Peak,$18.94,$41.18
ES,El Salvador,US68,Texas-South,NonPeak,$16.80,$32.44
ES,El Salvador,US68,Texas-South,Peak,$19.82,$38.28
ES,El Salvador,US70,Montana,NonPeak,$17.57,$43.94
ES,El Salvador,US70,Montana,Peak,$20.73,$51.85
ES,El Salvador,US72,Wyoming,NonPeak,$18.33,$33.70
ES,El Salvador,US72,Wyoming,Peak,$21.63,$39.77
ES,El Salvador,US74,Colorado,NonPeak,$24.38,$31.29
ES,El Salvador,US74,Colorado,Peak,$28.77,$36.92
ES,El Salvador,US76,Utah,NonPeak,$16.00,$44.05
ES,El Salvador,US76,Utah,Peak,$18.88,$51.98
ES,El Salvador,US77,New Mexico,NonPeak,$27.63,$33.75
ES,El Salvador,US77,New Mexico,Peak,$32.60,$39.82
ES,El Salvador,US79,Arizona,NonPeak,$29.28,$31.40
ES,El Salvador,US79,Arizona,Peak,$34.55,$37.05
ES,El Salvador,US83,Idaho,NonPeak,$30.90,$44.17
ES,El Salvador,US83,Idaho,Peak,$36.46,$52.12
ES,El Salvador,US84,Washington,NonPeak,$15.28,$33.98
ES,El Salvador,US84,Washington,Peak,$18.03,$40.10
ES,El Salvador,US85,Oregon,NonPeak,$16.05,$31.45
ES,El Salvador,US85,Oregon,Peak,$18.94,$37.11
ES,El Salvador,US86,Nevada,NonPeak,$16.80,$44.28
ES,El Salvador,US86,Nevada,Peak,$19.82,$52.25
ES,El Salvador,US87,California-North,NonPeak,$17.57,$34.11
ES,El Salvador,US87,California-North,Peak,$20.73,$40.25
ES,El Salvador,US88,California-South,NonPeak,$18.33,$31.63
ES,El Salvador,US88,California-South,Peak,$21.63,$37.32
GE,Germany,US11,Maine,NonPeak,$24.38,$44.51
GE,Germany,US11,Maine,Peak,$28.77,$52.52
GE,Germany,US12,New Hampshire,NonPeak,$16.00,$34.33
GE,Germany,US12,New Hampshire,Peak,$18.88,$40.51
GE,Germany,US13,Vermont,NonPeak,$27.63,$31.74
GE,Germany,US13,Vermont,Peak,$32.60,$37.45
GE,Germany,US14,Massachusetts,NonPeak,$29.28,$44.62
GE,Germany,US14,Massachusetts,Peak,$34.55,$52.65
GE,Germany,US15,Rhode Island,NonPeak,$30.90,$34.45
GE,Germany,US15,Rhode Island,Peak,$36.46,$40.65
GE,Germany,US16,Connecticut,NonPeak,$15.28,$31.91
GE,Germany,US16,Connecticut,Peak,$18.03,$37.65
GE,Germany,US17,New York,NonPeak,$16.05,$44.74
GE,Germany,US17,New York,Peak,$18.94,$52.79
GE,Germany,US19,New Jersey,NonPeak,$16.80,$34.56
GE,Germany,US19,New Jersey,Peak,$19.82,$40.78
GE,Germany,US20,Pennsylvania,NonPeak,$17.57,$32.09
GE,Germany,US20,Pennsylvania,Peak,$20.73,$37.87
GE,Germany,US22,Delaware,NonPeak,$18.33,$44.91
GE,Germany,US22,Delaware,Peak,$21.63,$52.99
GE,Germany,US23,Maryland,NonPeak,$24.38,$34.74
GE,Germany,US23,Maryland,Peak,$28.77,$40.99
GE,Germany,US24,District Of Columbia,NonPeak,$16.00,$32.26
GE,Germany,US24,District Of Columbia,Peak,$18.88,$38.07
GE,Germany,US25,Virginia,NonPeak,$27.63,$45.09
GE,Germany,US25,Virginia,Peak,$32.60,$53.21
GE,Germany,US27,West Virginia,NonPeak,$29.28,$34.90
GE,Germany,US27,West Virginia,Peak,$34.55,$41.18
GE,Germany,US28,Kentucky,NonPeak,$30.90,$32.44
GE,Germany,US28,Kentucky,Peak,$36.46,$38.28
GE,Germany,US30,Michigan,NonPeak,$15.28,$43.94
GE,Germany,US30,Michigan,Peak,$18.03,$51.85
GE,Germany,US32,Wisconsin,NonPeak,$16.05,$33.70
GE,Germany,US32,Wisconsin,Peak,$18.94,$39.77
GE,Germany,US34,Ohio,NonPeak,$16.80,$31.29
GE,Germany,US34,Ohio,Peak,$19.82,$36.92
GE,Germany,US36,Indiana,NonPeak,$17.57,$44.05
GE,Germany,US36,Indiana,Peak,$20.73,$51.98
GE,Germany,US38,Illinois,NonPeak,$18.33,$33.75
GE,Germany,US38,Illinois,Peak,$21.63,$39.82
GE,Germany,US40,North Carolina,NonPeak,$24.38,$31.40
GE,Germany,US40,North Carolina,Peak,$28.77,$37.05
GE,Germany,US42,Tennessee,NonPeak,$16.00,$44.17
GE,Germany,US42,Tennessee,Peak,$18.88,$52.12
GE,Germany,US44,South Carolina,NonPeak,$27.63,$33.98
GE,Germany,US44,South Carolina,Peak,$32.60,$40.10
GE,Germany,US45,Georgia,NonPeak,$29.28,$31.45
GE,Germany,US45,Georgia,Peak,$34.55,$37.11
GE,Germany,US47,Alabama,NonPeak,$30.90,$44.28
GE,Germany,US47,Alabama,Peak,$36.46,$52.25
GE,Germany,US48,Mississippi,NonPeak,$15.28,$34.11
GE,Germany,US48,Mississippi,Peak,$18.03,$40.25
GE,Germany,US49,Florida-North,NonPeak,$16.05,$31.63
GE,Germany,US49,Florida-North,Peak,$18.94,$37.32
GE,Germany,US4964400,Florida-South,NonPeak,$16.80,$44.51
GE,Germany,US4964400,Florida-South,Peak,$19.82,$52.52
GE,Germany,US4965500,Florida Keys,NonPeak,$17.57,$34.33
GE,Germany,US4965500,Florida Keys,Peak,$20.73,$40.51
GE,Germany,US50,Minnesota,NonPeak,$18.33,$31.74
GE,Germany,US50,Minnesota,Peak,$21.63,$37.45
GE,Germany,US51,North Dakota,NonPeak,$24.38,$44.62
GE,Germany,US51,North Dakota,Peak,$28.77,$52.65
GE,Germany,US52,South Dakota,NonPeak,$16.00,$34.45
GE,Germany,US52,South Dakota,Peak,$18.88,$40.65
GE,Germany,US53,Iowa,NonPeak,$27.63,$31.91
GE,Germany,US53,Iowa,Peak,$32.60,$37.65
GE,Germany,US55,Nebraska,NonPeak,$29.28,$44.74
GE,Germany,US55,Nebraska,Peak,$34.55,$52.79
GE,Germany,US56,Missouri,NonPeak,$30.90,$34.56
GE,Germany,US56,Missouri,Peak,$36.46,$40.78
GE,Germany,US58,Kansas,NonPeak,$15.28,$32.09
GE,Germany,US58,Kansas,Peak,$18.03,$37.87
GE,Germany,US60,Arkansas,NonPeak,$16.05,$44.91
GE,Germany,US60,Arkansas,Peak,$18.94,$52.99
GE,Germany,US62,Oklahoma,NonPeak,$16.80,$34.74
GE,Germany,US62,Oklahoma,Peak,$19.82,$40.99
GE,Germany,US64,Louisiana,NonPeak,$17.57,$32.26
GE,Germany,US64,Louisiana,Peak,$20.73,$38.07
GE,Germany,US66,Texas-North,NonPeak,$18.33,$45.09
GE,Germany,US66,Texas-North,Peak,$21.63,$53.21
GE,Germany,US68,Texas-South,NonPeak,$24.38,$34.90
GE,Germany,US68,Texas-South,Peak,$28.77,$41.18
GE,Germany,US70,Montana,NonPeak,$16.00,$32.44
GE,Germany,US70,Montana,Peak,$18.88,$38.28
GE,Germany,US72,Wyoming,NonPeak,$27.63,$43.94
GE,Germany,US72,Wyoming,Peak,$32.60,$51.85
GE,Germany,US74,Colorado,NonPeak,$29.28,$33.70
GE,Germany,US74,Colorado,Peak,$34.55,$39.77
GE,Germany,US76,Utah,NonPeak,$30.90,$31.29
GE,Germany,US76,Utah,Peak,$36.46,$36.92
GE,Germany,US77,New Mexico,NonPeak,$15.28,$44.05
GE,Germany,US77,New Mexico,Peak,$18.03,$51.98
GE,Germany,US79,Arizona,NonPeak,$16.05,$33.75
GE,Germany,US79,Arizona,Peak,$18.94,$39.82
GE,Germany,US83,Idaho,NonPeak,$16.80,$31.40
GE,Germany,US83,Idaho,Peak,$19.82,$37.05
GE,Germany,US84,Washington,NonPeak,$17.57,$44.17
GE,Germany,US84,Washington,Peak,$20.73,$52.12
GE,Germany,US85,Oregon,NonPeak,$18.33,$33.98
GE,Germany,US85,Oregon,Peak,$21.63,$40.10
GE,Germany,US86,Nevada,NonPeak,$24.38,$31.45
GE,Germany,US86,Nevada,Peak,$28.77,$37.11
GE,Germany,US87,California-North,NonPeak,$16.00,$44.28
GE,Germany,US87,California-North,Peak,$18.88,$52.25
GE,Germany,US88,California-South,NonPeak,$27.63,$34.11
GE,Germany,US88,California-South,Peak,$32.60,$40.25
GQ,Guam,US11,Maine,NonPeak,$29.28,$31.63
GQ,Guam,US11,Maine,Peak,$34.55,$37.32
GQ,Guam,US12,New Hampshire,NonPeak,$30.90,$44.51
GQ,Guam,US12,New Hampshire,Peak,$36.46,$52.52
GQ,Guam,US13,Vermont,NonPeak,$15.28,$34.33
GQ,Guam,US13,Vermont,Peak,$18.03,$40.51
GQ,Guam,US14,Massachusetts,NonPeak,$16.05,$31.74
GQ,Guam,US14,Massachusetts,Peak,$18.94,$37.45
GQ,Guam,US15,Rhode Island,NonPeak,$16.80,$44.62
GQ,Guam,US15,Rhode Island,Peak,$19.82,$52.65
GQ,Guam,US16,Connecticut,NonPeak,$17.57,$34.45
GQ,Guam,US16,Connecticut,Peak,$20.73,$40.65
GQ,Guam,US17,New York,NonPeak,$18.33,$31.91
GQ,Guam,US17,New York,Peak,$21.63,$37.65
GQ,Guam,US19,New Jersey,NonPeak,$24.38,$44.74
GQ,Guam,US19,New Jersey,Peak,$28.77,$52.79
GQ,Guam,US20,Pennsylvania,NonPeak,$16.00,$34.56
GQ,Guam,US20,Pennsylvania,Peak,$18.88,$40.78
GQ,Guam,US22,Delaware,NonPeak,$27.63,$32.09
GQ,Guam,US22,Delaware,Peak,$32.60,$37.87
GQ,Guam,US23,Maryland,NonPeak,$29.28,$44.91
GQ,Guam,US23,Maryland,Peak,$34.55,$52.99
GQ,Guam,US24,District Of Columbia,NonPeak,$30.90,$34.74
GQ,Guam,US24,District Of Columbia,Peak,$36.46,$40.99
GQ,Guam,US25,Virginia,NonPeak,$15.28,$32.26
GQ,Guam,US25,Virginia,Peak,$18.03,$38.07
GQ,Guam,US27,West Virginia,NonPeak,$16.05,$45.09
GQ,Guam,US27,West Virginia,Peak,$18.94,$53.21
GQ,Guam,US28,Kentucky,NonPeak,$16.80,$34.90
GQ,Guam,US28,Kentucky,Peak,$19.82,$41.18
GQ,Guam,US30,Michigan,NonPeak,$17.57,$32.44
GQ,Guam,US30,Michigan,Peak,$20.73,$38.28
GQ,Guam,US32,Wisconsin,NonPeak,$18.33,$43.94
GQ,Guam,US32,Wisconsin,Peak,$21.63,$51.85
GQ,Guam,US34,Ohio,NonPeak,$24.38,$33.70
GQ,Guam,US34,Ohio,Peak,$28.77,$39.77
GQ,Guam,US36,Indiana,NonPeak,$16.00,$31.29
GQ,Guam,US36,Indiana,Peak,$18.88,$36.92
GQ,Guam,US38,Illinois,NonPeak,$27.63,$44.05
GQ,Guam,US38,Illinois,Peak,$32.60,$51.98
GQ,Guam,US40,North Carolina,NonPeak,$29.28,$33.75
GQ,Guam,US40,North Carolina,Peak,$34.55,$39.82
GQ,Guam,US42,Tennessee,NonPeak,$30.90,$31.40
GQ,Guam,US42,Tennessee,Peak,$36.46,$37.05
GQ,Guam,US44,South Carolina,NonPeak,$15.28,$44.17
GQ,Guam,US44,South Carolina,Peak,$18.03,$52.12
GQ,Guam,US45,Georgia,NonPeak,$16.05,$33.98
GQ,Guam,US45,Georgia,Peak,$18.94,$40.10
GQ,Guam,US47,Alabama,NonPeak,$16.80,$31.45
GQ,Guam,US47,Alabama,Peak,$19.82,$37.11
GQ,Guam,US48,Mississippi,NonPeak,$17.57,$44.28
GQ,Guam,US48,Mississippi,Peak,$20.73,$52.25
GQ,Guam,US49,Florida-North,NonPeak,$18.33,$34.11
GQ,Guam,US49,Florida-North,Peak,$21.63,$40.25
GQ,Guam,US4964400,Florida-South,NonPeak,$24.38,$31.63
GQ,Guam,US4964400,Florida-South,Peak,$28.77,$37.32
GQ,Guam,US4965500,Florida Keys,NonPeak,$16.00,$44.51
GQ,Guam,US4965500,Florida Keys,Peak,$18.88,$52.52
GQ,Guam,US50,Minnesota,NonPeak,$27.63,$34.33
GQ,Guam,US50,Minnesota,Peak,$32.60,$40.51
GQ,Guam,US51,North Dakota,NonPeak,$29.28,$31.74
GQ,Guam,US51,North Dakota,Peak,$34.55,$37.45
GQ,Guam,US52,South Dakota,NonPeak,$30.90,$44.62
GQ,Guam,US52,South Dakota,Peak,$36.46,$52.65
GQ,Guam,US53,Iowa,NonPeak,$15.28,$34.45
GQ,Guam,US53,Iowa,Peak,$18.03,$40.65
GQ,Guam,US55,Nebraska,NonPeak,$16.05,$31.91
GQ,Guam,US55,Nebraska,Peak,$18.94,$37.65
GQ,Guam,US56,Missouri,NonPeak,$16.80,$44.74
GQ,Guam,US56,Missouri,Peak,$19.82,$52.79
GQ,Guam,US58,Kansas,NonPeak,$17.57,$34.56
GQ,Guam,US58,Kansas,Peak,$20.73,$40.78
GQ,Guam,US60,Arkansas,NonPeak,$18.33,$32.09
GQ,Guam,US60,Arkansas,Peak,$21.63,$37.87
GQ,Guam,US62,Oklahoma,NonPeak,$24.38,$44.91
GQ,Guam,US62,Oklahoma,Peak,$28.77,$52.99
GQ,Guam,US64,Louisiana,NonPeak,$16.00,$34.74
GQ,Guam,US64,Louisiana,Peak,$18.88,$40.99
GQ,Guam,US66,Texas-North,NonPeak,$27.63,$32.26
GQ,Guam,US66,Texas-North,Peak,$32.60,$38.07
GQ,Guam,US68,Texas-South,NonPeak,$29.28,$45.09
GQ,Guam,US68,Texas-South,Peak,$34.55,$53.21
GQ,Guam,US70,Montana,NonPeak,$30.90,$34.90
GQ,Guam,US70,Montana,Peak,$36.46,$41.18
GQ,Guam,US72,Wyoming,NonPeak,$15.28,$32.44
GQ,Guam,US72,Wyoming,Peak,$18.03,$38.28
GQ,Guam,US74,Colorado,NonPeak,$16.05,$43.94
GQ,Guam,US74,Colorado,Peak,$18.94,$51.85
GQ,Guam,US76,Utah,NonPeak,$16.80,$33.70
GQ,Guam,US76,Utah,Peak,$19.82,$39.77
GQ,Guam,US77,New Mexico,NonPeak,$17.57,$31.29
GQ,Guam,US77,New Mexico,Peak,$20.73,$36.92
GQ,Guam,US79,Arizona,NonPeak,$18.33,$44.05
GQ,Guam,US79,Arizona,Peak,$21.63,$51.98
GQ,Guam,US83,Idaho,NonPeak,$24.38,$33.75
GQ,Guam,US83,Idaho,Peak,$28.77,$39.82
GQ,Guam,US84,Washington,NonPeak,$16.00,$31.40
GQ,Guam,US84,Washington,Peak,$18.88,$37.05
GQ,Guam,US85,Oregon,NonPeak,$27.63,$44.17
GQ,Guam,US85,Oregon,Peak,$32.60,$52.12
GQ,Guam,US86,Nevada,NonPeak,$29.28,$33.98
GQ,Guam,US86,Nevada,Peak,$34.55,$40.10
GQ,Guam,US87,California-North,NonPeak,$30.90,$31.45
GQ,Guam,US87,California-North,Peak,$36.46,$37.11
