service_area_number,origin_service_area,services_schedule,season,weight_lower,weight_upper,miles_lower,miles_upper,escalation_number,rate
84.0,"Yuba City, CA",2,NonPeak,10000,999999,3001,3500,0,$12.771
84.0,"Yuba City, CA",2,NonPeak,10000,999999,3501,4000,0,$13.207
84.0,"Yuba City, CA",2,NonPeak,10000,999999,4001,999999,0,$31.443
84.0,"Yuba City, CA",2,Peak,500,4999,0,250,0,$2.293
84.0,"Yuba City, CA",2,Peak,500,4999,251,500,0,$2.524
84.0,"Yuba City, CA",2,Peak,500,4999,501,1000,0,$2.987
84.0,"Yuba City, CA",2,Peak,500,4999,1001,1500,0,$3.450
84.0,"Yuba City, CA",2,Peak,500,4999,1501,2000,0,$3.913
84.0,"Yuba City, CA",2,Peak,500,4999,2001,2500,0,$4.376
84.0,"Yuba City, CA",2,Peak,500,4999,2501,3000,0,$4.839
84.0,"Yuba City, CA",2,Peak,500,4999,3001,3500,0,$5.301
84.0,"Yuba City, CA",2,Peak,500,4999,3501,4000,0,$5.764
84.0,"Yuba City, CA",2,Peak,500,4999,4001,999999,0,$25.112
84.0,"Yuba City, CA",2,Peak,5000,9999,0,250,0,$4.355
84.0,"Yuba City, CA",2,Peak,5000,9999,251,500,0,$4.586
84.0,"Yuba City, CA",2,Peak,5000,9999,501,1000,0,$5.049
84.0,"Yuba City, CA",2,Peak,5000,9999,1001,1500,0,$5.512
84.0,"Yuba City, CA",2,Peak,5000,9999,1501,2000,0,$5.975
84.0,"Yuba City, CA",2,Peak,5000,9999,2001,2500,0,$6.438
84.0,"Yuba City, CA",2,Peak,5000,9999,2501,3000,0,$6.900
84.0,"Yuba City, CA",2,Peak,5000,9999,3001,3500,0,$7.363
84.0,"Yuba City, CA",2,Peak,5000,9999,3501,4000,0,$7.826
84.0,"Yuba City, CA",2,Peak,5000,9999,4001,999999,0,$27.174
84.0,"Yuba City, CA",2,Peak,10000,999999,0,250,0,$10.541
84.0,"Yuba City, CA",2,Peak,10000,999999,251,500,0,$10.772
84.0,"Yuba City, CA",2,Peak,10000,999999,501,1000,0,$11.235
84.0,"Yuba City, CA",2,Peak,10000,999999,1001,1500,0,$11.698
84.0,"Yuba City, CA",2,Peak,10000,999999,1501,2000,0,$12.161
84.0,"Yuba City, CA",2,Peak,10000,999999,2001,2500,0,$12.624
84.0,"Yuba City, CA",2,Peak,10000,999999,2501,3000,0,$13.087
84.0,"Yuba City, CA",2,Peak,10000,999999,3001,3500,0,$13.549
84.0,"Yuba City, CA",2,Peak,10000,999999,3501,4000,0,$14.012
84.0,"Yuba City, CA",2,Peak,10000,999999,4001,999999,0,$33.360
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,0,250,0,$2.477
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,251,500,0,$2.727
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,501,1000,0,$3.228
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,1001,1500,0,$3.728
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,1501,2000,0,$4.228
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,2001,2500,0,$4.728
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,2501,3000,0,$5.228
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,3001,3500,0,$5.728
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,3501,4000,0,$6.228
140.0,"Colorado Springs, CO",2,NonPeak,500,4999,4001,999999,0,$27.132
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,0,250,0,$4.705
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,251,500,0,$4.955
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,501,1000,0,$5.455
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,1001,1500,0,$5.955
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,1501,2000,0,$6.455
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,2001,2500,0,$6.956
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,2501,3000,0,$7.456
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,3001,3500,0,$7.956
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,3501,4000,0,$8.456
140.0,"Colorado Springs, CO",2,NonPeak,5000,9999,4001,999999,0,$29.360
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,0,250,0,$11.389
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,251,500,0,$11.639
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,501,1000,0,$12.139
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,1001,1500,0,$12.639
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,1501,2000,0,$13.139
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,2001,2500,0,$13.639
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,2501,3000,0,$14.139
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,3001,3500,0,$14.640
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,3501,4000,0,$15.140
140.0,"Colorado Springs, CO",2,NonPeak,10000,999999,4001,999999,0,$36.044
140.0,"Colorado Springs, CO",2,Peak,500,4999,0,250,0,$2.583
140.0,"Colorado Springs, CO",2,Peak,500,4999,251,500,0,$2.843
140.0,"Colorado Springs, CO",2,Peak,500,4999,501,1000,0,$3.365
140.0,"Colorado Springs, CO",2,Peak,500,4999,1001,1500,0,$3.886
140.0,"Colorado Springs, CO",2,Peak,500,4999,1501,2000,0,$4.408
140.0,"Colorado Springs, CO",2,Peak,500,4999,2001,2500,0,$4.929
140.0,"Colorado Springs, CO",2,Peak,500,4999,2501,3000,0,$5.450
140.0,"Colorado Springs, CO",2,Peak,500,4999,3001,3500,0,$5.972
140.0,"Colorado Springs, CO",2,Peak,500,4999,3501,4000,0,$6.493
140.0,"Colorado Springs, CO",2,Peak,500,4999,4001,999999,0,$28.287
140.0,"Colorado Springs, CO",2,Peak,5000,9999,0,250,0,$4.905
140.0,"Colorado Springs, CO",2,Peak,5000,9999,251,500,0,$5.166
140.0,"Colorado Springs, CO",2,Peak,5000,9999,501,1000,0,$5.687
140.0,"Colorado Springs, CO",2,Peak,5000,9999,1001,1500,0,$6.209
140.0,"Colorado Springs, CO",2,Peak,5000,9999,1501,2000,0,$6.730
140.0,"Colorado Springs, CO",2,Peak,5000,9999,2001,2500,0,$7.252
140.0,"Colorado Springs, CO",2,Peak,5000,9999,2501,3000,0,$7.773
140.0,"Colorado Springs, CO",2,Peak,5000,9999,3001,3500,0,$8.294
140.0,"Colorado Springs, CO",2,Peak,5000,9999,3501,4000,0,$8.816
140.0,"Colorado Springs, CO",2,Peak,5000,9999,4001,999999,0,$30.610
140.0,"Colorado Springs, CO",2,Peak,10000,999999,0,250,0,$11.874
140.0,"Colorado Springs, CO",2,Peak,10000,999999,251,500,0,$12.134
140.0,"Colorado Springs, CO",2,Peak,10000,999999,501,1000,0,$12.656
140.0,"Colorado Springs, CO",2,Peak,10000,999999,1001,1500,0,$13.177
140.0,"Colorado Springs, CO",2,Peak,10000,999999,1501,2000,0,$13.698
140.0,"Colorado Springs, CO",2,Peak,10000,999999,2001,2500,0,$14.220
140.0,"Colorado Springs, CO",2,Peak,10000,999999,2501,3000,0,$14.741
140.0,"Colorado Springs, CO",2,Peak,10000,999999,3001,3500,0,$15.263
140.0,"Colorado Springs, CO",2,Peak,10000,999999,3501,4000,0,$15.784
140.0,"Colorado Springs, CO",2,Peak,10000,999999,4001,999999,0,$37.578
144.0,"Denver, CO",3,NonPeak,500,4999,0,250,0,$2.477
144.0,"Denver, CO",3,NonPeak,500,4999,251,500,0,$2.727
144.0,"Denver, CO",3,NonPeak,500,4999,501,1000,0,$3.228
144.0,"Denver, CO",3,NonPeak,500,4999,1001,1500,0,$3.728
144.0,"Denver, CO",3,NonPeak,500,4999,1501,2000,0,$4.228
144.0,"Denver, CO",3,NonPeak,500,4999,2001,2500,0,$4.728
144.0,"Denver, CO",3,NonPeak,500,4999,2501,3000,0,$5.228
144.0,"Denver, CO",3,NonPeak,500,4999,3001,3500,0,$5.728
144.0,"Denver, CO",3,NonPeak,500,4999,3501,4000,0,$6.228
144.0,"Denver, CO",3,NonPeak,500,4999,4001,999999,0,$27.132
144.0,"Denver, CO",3,NonPeak,5000,9999,0,250,0,$4.705
144.0,"Denver, CO",3,NonPeak,5000,9999,251,500,0,$4.955
144.0,"Denver, CO",3,NonPeak,5000,9999,501,1000,0,$5.455
144.0,"Denver, CO",3,NonPeak,5000,9999,1001,1500,0,$5.955
144.0,"Denver, CO",3,NonPeak,5000,9999,1501,2000,0,$6.455
144.0,"Denver, CO",3,NonPeak,5000,9999,2001,2500,0,$6.956
144.0,"Denver, CO",3,NonPeak,5000,9999,2501,3000,0,$7.456
144.0,"Denver, CO",3,NonPeak,5000,9999,3001,3500,0,$7.956
144.0,"Denver, CO",3,NonPeak,5000,9999,3501,4000,0,$8.456
144.0,"Denver, CO",3,NonPeak,5000,9999,4001,999999,0,$29.360
144.0,"Denver, CO",3,NonPeak,10000,999999,0,250,0,$11.389
144.0,"Denver, CO",3,NonPeak,10000,999999,251,500,0,$11.639
144.0,"Denver, CO",3,NonPeak,10000,999999,501,1000,0,$12.139
144.0,"Denver, CO",3,NonPeak,10000,999999,1001,1500,0,$12.639
144.0,"Denver, CO",3,NonPeak,10000,999999,1501,2000,0,$13.139
144.0,"Denver, CO",3,NonPeak,10000,999999,2001,2500,0,$13.639
144.0,"Denver, CO",3,NonPeak,10000,999999,2501,3000,0,$14.139
144.0,"Denver, CO",3,NonPeak,10000,999999,3001,3500,0,$14.640
144.0,"Denver, CO",3,NonPeak,10000,999999,3501,4000,0,$15.140
144.0,"Denver, CO",3,NonPeak,10000,999999,4001,999999,0,$36.044
144.0,"Denver, CO",3,Peak,500,4999,0,250,0,$2.583
144.0,"Denver, CO",3,Peak,500,4999,251,500,0,$2.843
144.0,"Denver, CO",3,Peak,500,4999,501,1000,0,$3.365
144.0,"Denver, CO",3,Peak,500,4999,1001,1500,0,$3.886
144.0,"Denver, CO",3,Peak,500,4999,1501,2000,0,$4.408
144.0,"Denver, CO",3,Peak,500,4999,2001,2500,0,$4.929
144.0,"Denver, CO",3,Peak,500,4999,2501,3000,0,$5.450
144.0,"Denver, CO",3,Peak,500,4999,3001,3500,0,$5.972
144.0,"Denver, CO",3,Peak,500,4999,3501,4000,0,$6.493
144.0,"Denver, CO",3,Peak,500,4999,4001,999999,0,$28.287
144.0,"Denver, CO",3,Peak,5000,9999,0,250,0,$4.905
144.0,"Denver, CO",3,Peak,5000,9999,251,500,0,$5.166
144.0,"Denver, CO",3,Peak,5000,9999,501,1000,0,$5.687
144.0,"Denver, CO",3,Peak,5000,9999,1001,1500,0,$6.209
144.0,"Denver, CO",3,Peak,5000,9999,1501,2000,0,$6.730
144.0,"Denver, CO",3,Peak,5000,9999,2001,2500,0,$7.252
144.0,"Denver, CO",3,Peak,5000,9999,2501,3000,0,$7.773
144.0,"Denver, CO",3,Peak,5000,9999,3001,3500,0,$8.294
144.0,"Denver, CO",3,Peak,5000,9999,3501,4000,0,$8.816
144.0,"Denver, CO",3,Peak,5000,9999,4001,999999,0,$30.610
144.0,"Denver, CO",3,Peak,10000,999999,0,250,0,$11.874
144.0,"Denver, CO",3,Peak,10000,999999,251,500,0,$12.134
144.0,"Denver, CO",3,Peak,10000,999999,501,1000,0,$12.656
144.0,"Denver, CO",3,Peak,10000,999999,1001,1500,0,$13.177
144.0,"Denver, CO",3,Peak,10000,999999,1501,2000,0,$13.698
144.0,"Denver, CO",3,Peak,10000,999999,2001,2500,0,$14.220
144.0,"Denver, CO",3,Peak,10000,999999,2501,3000,0,$14.741
144.0,"Denver, CO",3,Peak,10000,999999,3001,3500,0,$15.263
144.0,"Denver, CO",3,Peak,10000,999999,3501,4000,0,$15.784
144.0,"Denver, CO",3,Peak,10000,999999,4001,999999,0,$37.578
145.0,"Denver, CO Metro",3,NonPeak,500,4999,0,250,0,$2.161
145.0,"Denver, CO Metro",3,NonPeak,500,4999,251,500,0,$2.379
145.0,"Denver, CO Metro",3,NonPeak,500,4999,501,1000,0,$2.815
145.0,"Denver, CO Metro",3,NonPeak,500,4999,1001,1500,0,$3.252
145.0,"Denver, CO Metro",3,NonPeak,500,4999,1501,2000,0,$3.688
145.0,"Denver, CO Metro",3,NonPeak,500,4999,2001,2500,0,$4.124
145.0,"Denver, CO Metro",3,NonPeak,500,4999,2501,3000,0,$4.560
145.0,"Denver, CO Metro",3,NonPeak,500,4999,3001,3500,0,$4.997
145.0,"Denver, CO Metro",3,NonPeak,500,4999,3501,4000,0,$5.433
145.0,"Denver, CO Metro",3,NonPeak,500,4999,4001,999999,0,$23.669
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,0,250,0,$4.105
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,251,500,0,$4.323
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,501,1000,0,$4.759
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,1001,1500,0,$5.195
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,1501,2000,0,$5.631
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,2001,2500,0,$6.068
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,2501,3000,0,$6.504
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,3001,3500,0,$6.940
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,3501,4000,0,$7.376
145.0,"Denver, CO Metro",3,NonPeak,5000,9999,4001,999999,0,$25.612
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,0,250,0,$9.935
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,251,500,0,$10.153
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,501,1000,0,$10.589
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,1001,1500,0,$11.026
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,1501,2000,0,$11.462
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,2001,2500,0,$11.898
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,2501,3000,0,$12.334
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,3001,3500,0,$12.771
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,3501,4000,0,$13.207
145.0,"Denver, CO Metro",3,NonPeak,10000,999999,4001,999999,0,$31.443
145.0,"Denver, CO Metro",3,Peak,500,4999,0,250,0,$2.293
145.0,"Denver, CO Metro",3,Peak,500,4999,251,500,0,$2.524
145.0,"Denver, CO Metro",3,Peak,500,4999,501,1000,0,$2.987
145.0,"Denver, CO Metro",3,Peak,500,4999,1001,1500,0,$3.450
145.0,"Denver, CO Metro",3,Peak,500,4999,1501,2000,0,$3.913
145.0,"Denver, CO Metro",3,Peak,500,4999,2001,2500,0,$4.376
145.0,"Denver, CO Metro",3,Peak,500,4999,2501,3000,0,$4.839
145.0,"Denver, CO Metro",3,Peak,500,4999,3001,3500,0,$5.301
145.0,"Denver, CO Metro",3,Peak,500,4999,3501,4000,0,$5.764
145.0,"Denver, CO Metro",3,Peak,500,4999,4001,999999,0,$25.112
145.0,"Denver, CO Metro",3,Peak,5000,9999,0,250,0,$4.355
145.0,"Denver, CO Metro",3,Peak,5000,9999,251,500,0,$4.586
145.0,"Denver, CO Metro",3,Peak,5000,9999,501,1000,0,$5.049
145.0,"Denver, CO Metro",3,Peak,5000,9999,1001,1500,0,$5.512
145.0,"Denver, CO Metro",3,Peak,5000,9999,1501,2000,0,$5.975
145.0,"Denver, CO Metro",3,Peak,5000,9999,2001,2500,0,$6.438
145.0,"Denver, CO Metro",3,Peak,5000,9999,2501,3000,0,$6.900
145.0,"Denver, CO Metro",3,Peak,5000,9999,3001,3500,0,$7.363
145.0,"Denver, CO Metro",3,Peak,5000,9999,3501,4000,0,$7.826
145.0,"Denver, CO Metro",3,Peak,5000,9999,4001,999999,0,$27.174
145.0,"Denver, CO Metro",3,Peak,10000,999999,0,250,0,$10.541
145.0,"Denver, CO Metro",3,Peak,10000,999999,251,500,0,$10.772
145.0,"Denver, CO Metro",3,Peak,10000,999999,501,1000,0,$11.235
145.0,"Denver, CO Metro",3,Peak,10000,999999,1001,1500,0,$11.698
145.0,"Denver, CO Metro",3,Peak,10000,999999,1501,2000,0,$12.161
145.0,"Denver, CO Metro",3,Peak,10000,999999,2001,2500,0,$12.624
145.0,"Denver, CO Metro",3,Peak,10000,999999,2501,3000,0,$13.087
145.0,"Denver, CO Metro",3,Peak,10000,999999,3001,3500,0,$13.549
145.0,"Denver, CO Metro",3,Peak,10000,999999,3501,4000,0,$14.012
145.0,"Denver, CO Metro",3,Peak,10000,999999,4001,999999,0,$33.360
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,0,250,0,$2.161
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,251,500,0,$2.379
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,501,1000,0,$2.815
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,1001,1500,0,$3.252
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,1501,2000,0,$3.688
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,2001,2500,0,$4.124
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,2501,3000,0,$4.560
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,3001,3500,0,$4.997
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,3501,4000,0,$5.433
148.0,"Glenwood Springs, CO",2,NonPeak,500,4999,4001,999999,0,$23.669
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,0,250,0,$4.105
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,251,500,0,$4.323
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,501,1000,0,$4.759
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,1001,1500,0,$5.195
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,1501,2000,0,$5.631
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,2001,2500,0,$6.068
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,2501,3000,0,$6.504
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,3001,3500,0,$6.940
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,3501,4000,0,$7.376
148.0,"Glenwood Springs, CO",2,NonPeak,5000,9999,4001,999999,0,$25.612
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,0,250,0,$9.935
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,251,500,0,$10.153
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,501,1000,0,$10.589
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,1001,1500,0,$11.026
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,1501,2000,0,$11.462
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,2001,2500,0,$11.898
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,2501,3000,0,$12.334
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,3001,3500,0,$12.771
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,3501,4000,0,$13.207
148.0,"Glenwood Springs, CO",2,NonPeak,10000,999999,4001,999999,0,$31.443
148.0,"Glenwood Springs, CO",2,Peak,500,4999,0,250,0,$2.293
148.0,"Glenwood Springs, CO",2,Peak,500,4999,251,500,0,$2.524
148.0,"Glenwood Springs, CO",2,Peak,500,4999,501,1000,0,$2.987
148.0,"Glenwood Springs, CO",2,Peak,500,4999,1001,1500,0,$3.450
148.0,"Glenwood Springs, CO",2,Peak,500,4999,1501,2000,0,$3.913
148.0,"Glenwood Springs, CO",2,Peak,500,4999,2001,2500,0,$4.376
148.0,"Glenwood Springs, CO",2,Peak,500,4999,2501,3000,0,$4.839
148.0,"Glenwood Springs, CO",2,Peak,500,4999,3001,3500,0,$5.301
148.0,"Glenwood Springs, CO",2,Peak,500,4999,3501,4000,0,$5.764
148.0,"Glenwood Springs, CO",2,Peak,500,4999,4001,999999,0,$25.112
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,0,250,0,$4.355
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,251,500,0,$4.586
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,501,1000,0,$5.049
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,1001,1500,0,$5.512
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,1501,2000,0,$5.975
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,2001,2500,0,$6.438
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,2501,3000,0,$6.900
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,3001,3500,0,$7.363
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,3501,4000,0,$7.826
148.0,"Glenwood Springs, CO",2,Peak,5000,9999,4001,999999,0,$27.174
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,0,250,0,$10.541
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,251,500,0,$10.772
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,501,1000,0,$11.235
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,1001,1500,0,$11.698
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,1501,2000,0,$12.161
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,2001,2500,0,$12.624
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,2501,3000,0,$13.087
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,3001,3500,0,$13.549
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,3501,4000,0,$14.012
148.0,"Glenwood Springs, CO",2,Peak,10000,999999,4001,999999,0,$33.360
152.0,"Grand Junction, CO",2,NonPeak,500,4999,0,250,0,$2.477
152.0,"Grand Junction, CO",2,NonPeak,500,4999,251,500,0,$2.727
152.0,"Grand Junction, CO",2,NonPeak,500,4999,501,1000,0,$3.228
152.0,"Grand Junction, CO",2,NonPeak,500,4999,1001,1500,0,$3.728
152.0,"Grand Junction, CO",2,NonPeak,500,4999,1501,2000,0,$4.228
152.0,"Grand Junction, CO",2,NonPeak,500,4999,2001,2500,0,$4.728
152.0,"Grand Junction, CO",2,NonPeak,500,4999,2501,3000,0,$5.228
152.0,"Grand Junction, CO",2,NonPeak,500,4999,3001,3500,0,$5.728
152.0,"Grand Junction, CO",2,NonPeak,500,4999,3501,4000,0,$6.228
152.0,"Grand Junction, CO",2,NonPeak,500,4999,4001,999999,0,$27.132
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,0,250,0,$4.705
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,251,500,0,$4.955
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,501,1000,0,$5.455
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,1001,1500,0,$5.955
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,1501,2000,0,$6.455
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,2001,2500,0,$6.956
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,2501,3000,0,$7.456
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,3001,3500,0,$7.956
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,3501,4000,0,$8.456
152.0,"Grand Junction, CO",2,NonPeak,5000,9999,4001,999999,0,$29.360
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,0,250,0,$11.389
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,251,500,0,$11.639
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,501,1000,0,$12.139
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,1001,1500,0,$12.639
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,1501,2000,0,$13.139
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,2001,2500,0,$13.639
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,2501,3000,0,$14.139
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,3001,3500,0,$14.640
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,3501,4000,0,$15.140
152.0,"Grand Junction, CO",2,NonPeak,10000,999999,4001,999999,0,$36.044
152.0,"Grand Junction, CO",2,Peak,500,4999,0,250,0,$2.583
152.0,"Grand Junction, CO",2,Peak,500,4999,251,500,0,$2.843
152.0,"Grand Junction, CO",2,Peak,500,4999,501,1000,0,$3.365
152.0,"Grand Junction, CO",2,Peak,500,4999,1001,1500,0,$3.886
152.0,"Grand Junction, CO",2,Peak,500,4999,1501,2000,0,$4.408
152.0,"Grand Junction, CO",2,Peak,500,4999,2001,2500,0,$4.929
152.0,"Grand Junction, CO",2,Peak,500,4999,2501,3000,0,$5.450
152.0,"Grand Junction, CO",2,Peak,500,4999,3001,3500,0,$5.972
152.0,"Grand Junction, CO",2,Peak,500,4999,3501,4000,0,$6.493
152.0,"Grand Junction, CO",2,Peak,500,4999,4001,999999,0,$28.287
152.0,"Grand Junction, CO",2,Peak,5000,9999,0,250,0,$4.905
152.0,"Grand Junction, CO",2,Peak,5000,9999,251,500,0,$5.166
152.0,"Grand Junction, CO",2,Peak,5000,9999,501,1000,0,$5.687
152.0,"Grand Junction, CO",2,Peak,5000,9999,1001,1500,0,$6.209
152.0,"Grand Junction, CO",2,Peak,5000,9999,1501,2000,0,$6.730
152.0,"Grand Junction, CO",2,Peak,5000,9999,2001,2500,0,$7.252
152.0,"Grand Junction, CO",2,Peak,5000,9999,2501,3000,0,$7.773
152.0,"Grand Junction, CO",2,Peak,5000,9999,3001,3500,0,$8.294
152.0,"Grand Junction, CO",2,Peak,5000,9999,3501,4000,0,$8.816
152.0,"Grand Junction, CO",2,Peak,5000,9999,4001,999999,0,$30.610
152.0,"Grand Junction, CO",2,Peak,10000,999999,0,250,0,$11.874
152.0,"Grand Junction, CO",2,Peak,10000,999999,251,500,0,$12.134
152.0,"Grand Junction, CO",2,Peak,10000,999999,501,1000,0,$12.656
152.0,"Grand Junction, CO",2,Peak,10000,999999,1001,1500,0,$13.177
152.0,"Grand Junction, CO",2,Peak,10000,999999,1501,2000,0,$13.698
152.0,"Grand Junction, CO",2,Peak,10000,999999,2001,2500,0,$14.220
152.0,"Grand Junction, CO",2,Peak,10000,999999,2501,3000,0,$14.741
152.0,"Grand Junction, CO",2,Peak,10000,999999,3001,3500,0,$15.263
152.0,"Grand Junction, CO",2,Peak,10000,999999,3501,4000,0,$15.784
152.0,"Grand Junction, CO",2,Peak,10000,999999,4001,999999,0,$37.578
156.0,"Gunnison, CO",2,NonPeak,500,4999,0,250,0,$2.477
156.0,"Gunnison, CO",2,NonPeak,500,4999,251,500,0,$2.727
156.0,"Gunnison, CO",2,NonPeak,500,4999,501,1000,0,$3.228
156.0,"Gunnison, CO",2,NonPeak,500,4999,1001,1500,0,$3.728
156.0,"Gunnison, CO",2,NonPeak,500,4999,1501,2000,0,$4.228
156.0,"Gunnison, CO",2,NonPeak,500,4999,2001,2500,0,$4.728
156.0,"Gunnison, CO",2,NonPeak,500,4999,2501,3000,0,$5.228
156.0,"Gunnison, CO",2,NonPeak,500,4999,3001,3500,0,$5.728
156.0,"Gunnison, CO",2,NonPeak,500,4999,3501,4000,0,$6.228
156.0,"Gunnison, CO",2,NonPeak,500,4999,4001,999999,0,$27.132
156.0,"Gunnison, CO",2,NonPeak,5000,9999,0,250,0,$4.705
156.0,"Gunnison, CO",2,NonPeak,5000,9999,251,500,0,$4.955
156.0,"Gunnison, CO",2,NonPeak,5000,9999,501,1000,0,$5.455
156.0,"Gunnison, CO",2,NonPeak,5000,9999,1001,1500,0,$5.955
156.0,"Gunnison, CO",2,NonPeak,5000,9999,1501,2000,0,$6.455
