origin_id,origin_area,destination_id,destination_area,move_type,season,hhg_price,ub_price
NSRA11,Asia,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,NonPeak,$10.21,$10.37
NSRA11,Asia,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,Peak,$12.05,$12.24
NSRA11,Asia,AS21,Northern Territory,NSRA to OCONUS,NonPeak,$10.65,$17.17
NSRA11,Asia,AS21,Northern Territory,NSRA to OCONUS,Peak,$12.57,$20.26
NSRA11,Asia,BA,Bahrain,NSRA to OCONUS,NonPeak,$51.01,$10.50
NSRA11,Asia,BA,Bahrain,NSRA to OCONUS,Peak,$60.19,$12.39
NSRA11,Asia,BE,Belgium,NSRA to OCONUS,NonPeak,$51.21,$17.59
NSRA11,Asia,BE,Belgium,NSRA to OCONUS,Peak,$60.43,$20.76
NSRA11,Asia,BL,Bolivia,NSRA to OCONUS,NonPeak,$51.55,$12.03
NSRA11,Asia,BL,Bolivia,NSRA to OCONUS,Peak,$60.83,$14.20
NSRA11,Asia,BR,Brazil - Brazilia,NSRA to OCONUS,NonPeak,$51.72,$12.66
NSRA11,Asia,BR,Brazil - Brazilia,NSRA to OCONUS,Peak,$61.03,$14.94
NSRA11,Asia,CA10,Ontario,NSRA to OCONUS,NonPeak,$51.29,$61.92
NSRA11,Asia,CA10,Ontario,NSRA to OCONUS,Peak,$60.52,$73.07
NSRA11,Asia,CA20,Quebec,NSRA to OCONUS,NonPeak,$47.93,$47.93
NSRA11,Asia,CA20,Quebec,NSRA to OCONUS,Peak,$56.56,$56.56
NSRA11,Asia,CA30,Manitoba,NSRA to OCONUS,NonPeak,$47.42,$44.58
NSRA11,Asia,CA30,Manitoba,NSRA to OCONUS,Peak,$55.96,$52.60
NSRA11,Asia,CI,Chile,NSRA to OCONUS,NonPeak,$48.21,$61.80
NSRA11,Asia,CI,Chile,NSRA to OCONUS,Peak,$56.89,$72.92
NSRA11,Asia,CO,Colombia,NSRA to OCONUS,NonPeak,$48.49,$47.76
NSRA11,Asia,CO,Colombia,NSRA to OCONUS,Peak,$57.22,$56.36
NSRA11,Asia,CS,Costa Rica,NSRA to OCONUS,NonPeak,$48.72,$44.24
NSRA11,Asia,CS,Costa Rica,NSRA to OCONUS,Peak,$57.49,$52.20
NSRA11,Asia,EC,Ecuador,NSRA to OCONUS,NonPeak,$71.44,$61.92
NSRA11,Asia,EC,Ecuador,NSRA to OCONUS,Peak,$84.30,$73.07
NSRA11,Asia,ES,El Salvador,NSRA to OCONUS,NonPeak,$71.61,$47.93
NSRA11,Asia,ES,El Salvador,NSRA to OCONUS,Peak,$84.50,$56.56
NSRA11,Asia,GE,Germany,NSRA to OCONUS,NonPeak,$71.89,$44.58
NSRA11,Asia,GE,Germany,NSRA to OCONUS,Peak,$84.83,$52.60
NSRA11,Asia,GQ,Guam,NSRA to OCONUS,NonPeak,$72.68,$61.80
NSRA11,Asia,GQ,Guam,NSRA to OCONUS,Peak,$85.76,$72.92
NSRA11,Asia,GR,Greece,NSRA to OCONUS,NonPeak,$15.28,$47.76
NSRA11,Asia,GR,Greece,NSRA to OCONUS,Peak,$18.03,$56.36
NSRA11,Asia,GR29,Crete,NSRA to OCONUS,NonPeak,$16.05,$44.24
NSRA11,Asia,GR29,Crete,NSRA to OCONUS,Peak,$18.94,$52.20
NSRA11,Asia,GT,Guatemala,NSRA to OCONUS,NonPeak,$16.80,$61.92
NSRA11,Asia,GT,Guatemala,NSRA to OCONUS,Peak,$19.82,$73.07
NSRA11,Asia,HO,Honduras,NSRA to OCONUS,NonPeak,$17.57,$47.93
NSRA11,Asia,HO,Honduras,NSRA to OCONUS,Peak,$20.73,$56.56
NSRA11,Asia,HU,Hungary,NSRA to OCONUS,NonPeak,$18.33,$44.58
NSRA11,Asia,HU,Hungary,NSRA to OCONUS,Peak,$21.63,$52.60
NSRA11,Asia,IT,Italy,NSRA to OCONUS,NonPeak,$24.38,$43.94
NSRA11,Asia,IT,Italy,NSRA to OCONUS,Peak,$28.77,$51.85
NSRA11,Asia,IT10,Sicily,NSRA to OCONUS,NonPeak,$16.00,$33.70
NSRA11,Asia,IT10,Sicily,NSRA to OCONUS,Peak,$18.88,$39.77
NSRA11,Asia,JA01,Japan-Central,NSRA to OCONUS,NonPeak,$27.63,$31.29
NSRA11,Asia,JA01,Japan-Central,NSRA to OCONUS,Peak,$32.60,$36.92
NSRA11,Asia,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,NonPeak,$29.28,$44.05
NSRA11,Asia,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,Peak,$34.55,$51.98
NSRA11,Asia,JA03,Japan-North,NSRA to OCONUS,NonPeak,$30.90,$33.75
NSRA11,Asia,JA03,Japan-North,NSRA to OCONUS,Peak,$36.46,$39.82
NSRA11,Asia,JA96,Okinawa,NSRA to OCONUS,NonPeak,$10.35,$31.40
NSRA11,Asia,JA96,Okinawa,NSRA to OCONUS,Peak,$12.21,$37.05
NSRA11,Asia,KS,"Korea, Republic Of",NSRA to OCONUS,NonPeak,$10.83,$44.17
NSRA11,Asia,KS,"Korea, Republic Of",NSRA to OCONUS,Peak,$12.78,$52.12
NSRA11,Asia,KU,Kuwait,NSRA to OCONUS,NonPeak,$11.35,$16.89
NSRA11,Asia,KU,Kuwait,NSRA to OCONUS,Peak,$13.39,$19.93
NSRA11,Asia,NL,Netherlands,NSRA to OCONUS,NonPeak,$11.82,$11.66
NSRA11,Asia,NL,Netherlands,NSRA to OCONUS,Peak,$13.95,$13.76
NSRA11,Asia,NO,Norway,NSRA to OCONUS,NonPeak,$8.88,$10.16
NSRA11,Asia,NO,Norway,NSRA to OCONUS,Peak,$10.48,$11.99
NSRA11,Asia,PA,Paraguay,NSRA to OCONUS,NonPeak,$9.31,$16.98
NSRA11,Asia,PA,Paraguay,NSRA to OCONUS,Peak,$10.99,$20.04
NSRA11,Asia,PE,Peru,NSRA to OCONUS,NonPeak,$9.77,$11.75
NSRA11,Asia,PE,Peru,NSRA to OCONUS,Peak,$11.53,$13.86
NSRA11,Asia,PL,Poland,NSRA to OCONUS,NonPeak,$10.21,$10.25
NSRA11,Asia,PL,Poland,NSRA to OCONUS,Peak,$12.05,$12.09
NSRA11,Asia,PO,Portugal,NSRA to OCONUS,NonPeak,$10.65,$17.11
NSRA11,Asia,PO,Portugal,NSRA to OCONUS,Peak,$12.57,$20.19
NSRA11,Asia,PO01,Azores,NSRA to OCONUS,NonPeak,$51.01,$11.86
NSRA11,Asia,PO01,Azores,NSRA to OCONUS,Peak,$60.19,$13.99
NSRA11,Asia,QA,Qatar,NSRA to OCONUS,NonPeak,$51.21,$10.37
NSRA11,Asia,QA,Qatar,NSRA to OCONUS,Peak,$60.43,$12.24
NSRA11,Asia,RO,Romania,NSRA to OCONUS,NonPeak,$51.55,$17.17
NSRA11,Asia,RO,Romania,NSRA to OCONUS,Peak,$60.83,$20.26
NSRA11,Asia,RQ,Puerto Rico,NSRA to OCONUS,NonPeak,$51.72,$10.50
NSRA11,Asia,RQ,Puerto Rico,NSRA to OCONUS,Peak,$61.03,$12.39
NSRA11,Asia,SA,Saudi Arabia,NSRA to OCONUS,NonPeak,$51.29,$17.59
NSRA11,Asia,SA,Saudi Arabia,NSRA to OCONUS,Peak,$60.52,$20.76
NSRA11,Asia,SN,Singapore,NSRA to OCONUS,NonPeak,$47.93,$12.03
NSRA11,Asia,SN,Singapore,NSRA to OCONUS,Peak,$56.56,$14.20
NSRA11,Asia,SP,Spain,NSRA to OCONUS,NonPeak,$47.42,$12.66
NSRA11,Asia,SP,Spain,NSRA to OCONUS,Peak,$55.96,$14.94
NSRA11,Asia,TU,Turkey,NSRA to OCONUS,NonPeak,$48.21,$61.92
NSRA11,Asia,TU,Turkey,NSRA to OCONUS,Peak,$56.89,$73.07
NSRA11,Asia,UK,United Kingdom,NSRA to OCONUS,NonPeak,$48.49,$47.93
NSRA11,Asia,UK,United Kingdom,NSRA to OCONUS,Peak,$57.22,$56.56
NSRA11,Asia,US8030400,Alaska (Zone) IV,NSRA to OCONUS,NonPeak,$48.72,$44.58
NSRA11,Asia,US8030400,Alaska (Zone) IV,NSRA to OCONUS,Peak,$57.49,$52.60
NSRA11,Asia,US8050500,Alaska (Zone) III,NSRA to OCONUS,NonPeak,$71.44,$61.80
NSRA11,Asia,US8050500,Alaska (Zone) III,NSRA to OCONUS,Peak,$84.30,$72.92
NSRA11,Asia,US8101000,Alaska (Zone) I,NSRA to OCONUS,NonPeak,$71.61,$47.76
NSRA11,Asia,US8101000,Alaska (Zone) I,NSRA to OCONUS,Peak,$84.50,$56.36
NSRA11,Asia,US8190100,Alaska (Zone) II,NSRA to OCONUS,NonPeak,$71.89,$44.24
NSRA11,Asia,US8190100,Alaska (Zone) II,NSRA to OCONUS,Peak,$84.83,$52.20
NSRA11,Asia,US89,Hawaii,NSRA to OCONUS,NonPeak,$72.68,$61.92
NSRA11,Asia,US89,Hawaii,NSRA to OCONUS,Peak,$85.76,$73.07
NSRA11,Asia,UY,Uruguay,NSRA to OCONUS,NonPeak,$15.28,$47.93
NSRA11,Asia,UY,Uruguay,NSRA to OCONUS,Peak,$18.03,$56.56
NSRA11,Asia,VE,Venezuela,NSRA to OCONUS,NonPeak,$16.05,$44.58
NSRA11,Asia,VE,Venezuela,NSRA to OCONUS,Peak,$18.94,$52.60
NSRA12,Asia - South,AR,Argentina,NSRA to OCONUS,NonPeak,$16.80,$61.80
NSRA12,Asia - South,AR,Argentina,NSRA to OCONUS,Peak,$19.82,$72.92
NSRA12,Asia - South,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,NonPeak,$17.57,$47.76
NSRA12,Asia - South,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,Peak,$20.73,$56.36
NSRA12,Asia - South,AS21,Northern Territory,NSRA to OCONUS,NonPeak,$18.33,$44.24
NSRA12,Asia - South,AS21,Northern Territory,NSRA to OCONUS,Peak,$21.63,$52.20
NSRA12,Asia - South,BA,Bahrain,NSRA to OCONUS,NonPeak,$24.38,$61.92
NSRA12,Asia - South,BA,Bahrain,NSRA to OCONUS,Peak,$28.77,$73.07
NSRA12,Asia - South,BE,Belgium,NSRA to OCONUS,NonPeak,$16.00,$47.93
NSRA12,Asia - South,BE,Belgium,NSRA to OCONUS,Peak,$18.88,$56.56
NSRA12,Asia - South,BL,Bolivia,NSRA to OCONUS,NonPeak,$27.63,$44.58
NSRA12,Asia - South,BL,Bolivia,NSRA to OCONUS,Peak,$32.60,$52.60
NSRA12,Asia - South,BR,Brazil - Brazilia,NSRA to OCONUS,NonPeak,$29.28,$43.94
NSRA12,Asia - South,BR,Brazil - Brazilia,NSRA to OCONUS,Peak,$34.55,$51.85
NSRA12,Asia - South,CA10,Ontario,NSRA to OCONUS,NonPeak,$30.90,$33.70
NSRA12,Asia - South,CA10,Ontario,NSRA to OCONUS,Peak,$36.46,$39.77
NSRA12,Asia - South,CA20,Quebec,NSRA to OCONUS,NonPeak,$10.35,$31.29
NSRA12,Asia - South,CA20,Quebec,NSRA to OCONUS,Peak,$12.21,$36.92
NSRA12,Asia - South,CA30,Manitoba,NSRA to OCONUS,NonPeak,$10.83,$44.05
NSRA12,Asia - South,CA30,Manitoba,NSRA to OCONUS,Peak,$12.78,$51.98
NSRA12,Asia - South,CI,Chile,NSRA to OCONUS,NonPeak,$11.35,$33.75
NSRA12,Asia - South,CI,Chile,NSRA to OCONUS,Peak,$13.39,$39.82
NSRA12,Asia - South,CO,Colombia,NSRA to OCONUS,NonPeak,$11.82,$31.40
NSRA12,Asia - South,CO,Colombia,NSRA to OCONUS,Peak,$13.95,$37.05
NSRA12,Asia - South,CS,Costa Rica,NSRA to OCONUS,NonPeak,$8.88,$44.17
NSRA12,Asia - South,CS,Costa Rica,NSRA to OCONUS,Peak,$10.48,$52.12
NSRA12,Asia - South,EC,Ecuador,NSRA to OCONUS,NonPeak,$9.31,$16.89
NSRA12,Asia - South,EC,Ecuador,NSRA to OCONUS,Peak,$10.99,$19.93
NSRA12,Asia - South,ES,El Salvador,NSRA to OCONUS,NonPeak,$9.77,$11.66
NSRA12,Asia - South,ES,El Salvador,NSRA to OCONUS,Peak,$11.53,$13.76
NSRA12,Asia - South,GE,Germany,NSRA to OCONUS,NonPeak,$10.21,$10.16
NSRA12,Asia - South,GE,Germany,NSRA to OCONUS,Peak,$12.05,$11.99
NSRA12,Asia - South,GQ,Guam,NSRA to OCONUS,NonPeak,$10.65,$16.98
NSRA12,Asia - South,GQ,Guam,NSRA to OCONUS,Peak,$12.57,$20.04
NSRA12,Asia - South,GR,Greece,NSRA to OCONUS,NonPeak,$51.01,$11.75
NSRA12,Asia - South,GR,Greece,NSRA to OCONUS,Peak,$60.19,$13.86
NSRA12,Asia - South,GR29,Crete,NSRA to OCONUS,NonPeak,$51.21,$10.25
NSRA12,Asia - South,GR29,Crete,NSRA to OCONUS,Peak,$60.43,$12.09
NSRA12,Asia - South,GT,Guatemala,NSRA to OCONUS,NonPeak,$51.55,$17.11
NSRA12,Asia - South,GT,Guatemala,NSRA to OCONUS,Peak,$60.83,$20.19
NSRA12,Asia - South,HO,Honduras,NSRA to OCONUS,NonPeak,$51.72,$11.86
NSRA12,Asia - South,HO,Honduras,NSRA to OCONUS,Peak,$61.03,$13.99
NSRA12,Asia - South,HU,Hungary,NSRA to OCONUS,NonPeak,$51.29,$10.37
NSRA12,Asia - South,HU,Hungary,NSRA to OCONUS,Peak,$60.52,$12.24
NSRA12,Asia - South,IT,Italy,NSRA to OCONUS,NonPeak,$47.93,$17.17
NSRA12,Asia - South,IT,Italy,NSRA to OCONUS,Peak,$56.56,$20.26
NSRA12,Asia - South,IT10,Sicily,NSRA to OCONUS,NonPeak,$47.42,$10.50
NSRA12,Asia - South,IT10,Sicily,NSRA to OCONUS,Peak,$55.96,$12.39
NSRA12,Asia - South,JA01,Japan-Central,NSRA to OCONUS,NonPeak,$48.21,$17.59
NSRA12,Asia - South,JA01,Japan-Central,NSRA to OCONUS,Peak,$56.89,$20.76
NSRA12,Asia - South,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,NonPeak,$48.49,$12.03
NSRA12,Asia - South,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,Peak,$57.22,$14.20
NSRA12,Asia - South,JA03,Japan-North,NSRA to OCONUS,NonPeak,$48.72,$12.66
NSRA12,Asia - South,JA03,Japan-North,NSRA to OCONUS,Peak,$57.49,$14.94
NSRA12,Asia - South,JA96,Okinawa,NSRA to OCONUS,NonPeak,$71.44,$61.92
NSRA12,Asia - South,JA96,Okinawa,NSRA to OCONUS,Peak,$84.30,$73.07
NSRA12,Asia - South,KS,"Korea, Republic Of",NSRA to OCONUS,NonPeak,$71.61,$47.93
NSRA12,Asia - South,KS,"Korea, Republic Of",NSRA to OCONUS,Peak,$84.50,$56.56
NSRA12,Asia - South,KU,Kuwait,NSRA to OCONUS,NonPeak,$71.89,$44.58
NSRA12,Asia - South,KU,Kuwait,NSRA to OCONUS,Peak,$84.83,$52.60
NSRA12,Asia - South,NL,Netherlands,NSRA to OCONUS,NonPeak,$72.68,$61.80
NSRA12,Asia - South,NL,Netherlands,NSRA to OCONUS,Peak,$85.76,$72.92
NSRA12,Asia - South,NO,Norway,NSRA to OCONUS,NonPeak,$15.28,$47.76
NSRA12,Asia - South,NO,Norway,NSRA to OCONUS,Peak,$18.03,$56.36
NSRA12,Asia - South,PA,Paraguay,NSRA to OCONUS,NonPeak,$16.05,$44.24
NSRA12,Asia - South,PA,Paraguay,NSRA to OCONUS,Peak,$18.94,$52.20
NSRA12,Asia - South,PE,Peru,NSRA to OCONUS,NonPeak,$16.80,$61.92
NSRA12,Asia - South,PE,Peru,NSRA to OCONUS,Peak,$19.82,$73.07
NSRA12,Asia - South,PL,Poland,NSRA to OCONUS,NonPeak,$17.57,$47.93
NSRA12,Asia - South,PL,Poland,NSRA to OCONUS,Peak,$20.73,$56.56
NSRA12,Asia - South,PO,Portugal,NSRA to OCONUS,NonPeak,$18.33,$44.58
NSRA12,Asia - South,PO,Portugal,NSRA to OCONUS,Peak,$21.63,$52.60
NSRA12,Asia - South,PO01,Azores,NSRA to OCONUS,NonPeak,$24.38,$61.80
NSRA12,Asia - South,PO01,Azores,NSRA to OCONUS,Peak,$28.77,$72.92
NSRA12,Asia - South,QA,Qatar,NSRA to OCONUS,NonPeak,$16.00,$47.76
NSRA12,Asia - South,QA,Qatar,NSRA to OCONUS,Peak,$18.88,$56.36
NSRA12,Asia - South,RO,Romania,NSRA to OCONUS,NonPeak,$27.63,$44.24
NSRA12,Asia - South,RO,Romania,NSRA to OCONUS,Peak,$32.60,$52.20
NSRA12,Asia - South,RQ,Puerto Rico,NSRA to OCONUS,NonPeak,$29.28,$61.92
NSRA12,Asia - South,RQ,Puerto Rico,NSRA to OCONUS,Peak,$34.55,$73.07
NSRA12,Asia - South,SA,Saudi Arabia,NSRA to OCONUS,NonPeak,$30.90,$47.93
NSRA12,Asia - South,SA,Saudi Arabia,NSRA to OCONUS,Peak,$36.46,$56.56
NSRA12,Asia - South,SN,Singapore,NSRA to OCONUS,NonPeak,$10.35,$44.58
NSRA12,Asia - South,SN,Singapore,NSRA to OCONUS,Peak,$12.21,$52.60
NSRA12,Asia - South,SP,Spain,NSRA to OCONUS,NonPeak,$10.83,$43.94
NSRA12,Asia - South,SP,Spain,NSRA to OCONUS,Peak,$12.78,$51.85
NSRA12,Asia - South,TU,Turkey,NSRA to OCONUS,NonPeak,$11.35,$33.70
NSRA12,Asia - South,TU,Turkey,NSRA to OCONUS,Peak,$13.39,$39.77
NSRA12,Asia - South,UK,United Kingdom,NSRA to OCONUS,NonPeak,$11.82,$31.29
NSRA12,Asia - South,UK,United Kingdom,NSRA to OCONUS,Peak,$13.95,$36.92
NSRA12,Asia - South,US8030400,Alaska (Zone) IV,NSRA to OCONUS,NonPeak,$8.88,$44.05
NSRA12,Asia - South,US8030400,Alaska (Zone) IV,NSRA to OCONUS,Peak,$10.48,$51.98
NSRA12,Asia - South,US8050500,Alaska (Zone) III,NSRA to OCONUS,NonPeak,$9.31,$33.75
NSRA12,Asia - South,US8050500,Alaska (Zone) III,NSRA to OCONUS,Peak,$10.99,$39.82
NSRA12,Asia - South,US8101000,Alaska (Zone) I,NSRA to OCONUS,NonPeak,$9.77,$31.40
NSRA12,Asia - South,US8101000,Alaska (Zone) I,NSRA to OCONUS,Peak,$11.53,$37.05
NSRA12,Asia - South,US8190100,Alaska (Zone) II,NSRA to OCONUS,NonPeak,$10.21,$44.17
NSRA12,Asia - South,US8190100,Alaska (Zone) II,NSRA to OCONUS,Peak,$12.05,$52.12
NSRA12,Asia - South,US89,Hawaii,NSRA to OCONUS,NonPeak,$10.65,$16.89
NSRA12,Asia - South,US89,Hawaii,NSRA to OCONUS,Peak,$12.57,$19.93
NSRA12,Asia - South,UY,Uruguay,NSRA to OCONUS,NonPeak,$51.01,$11.66
NSRA12,Asia - South,UY,Uruguay,NSRA to OCONUS,Peak,$60.19,$13.76
NSRA12,Asia - South,VE,Venezuela,NSRA to OCONUS,NonPeak,$51.21,$10.16
NSRA12,Asia - South,VE,Venezuela,NSRA to OCONUS,Peak,$60.43,$11.99
NSRA13,Pacific Islands,AR,Argentina,NSRA to OCONUS,NonPeak,$51.55,$16.98
NSRA13,Pacific Islands,AR,Argentina,NSRA to OCONUS,Peak,$60.83,$20.04
NSRA13,Pacific Islands,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,NonPeak,$51.72,$11.75
NSRA13,Pacific Islands,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,Peak,$61.03,$13.86
NSRA13,Pacific Islands,AS21,Northern Territory,NSRA to OCONUS,NonPeak,$51.29,$10.25
NSRA13,Pacific Islands,AS21,Northern Territory,NSRA to OCONUS,Peak,$60.52,$12.09
NSRA13,Pacific Islands,BA,Bahrain,NSRA to OCONUS,NonPeak,$47.93,$17.11
NSRA13,Pacific Islands,BA,Bahrain,NSRA to OCONUS,Peak,$56.56,$20.19
NSRA13,Pacific Islands,BE,Belgium,NSRA to OCONUS,NonPeak,$47.42,$11.86
NSRA13,Pacific Islands,BE,Belgium,NSRA to OCONUS,Peak,$55.96,$13.99
NSRA13,Pacific Islands,BL,Bolivia,NSRA to OCONUS,NonPeak,$48.21,$10.37
NSRA13,Pacific Islands,BL,Bolivia,NSRA to OCONUS,Peak,$56.89,$12.24
NSRA13,Pacific Islands,BR,Brazil - Brazilia,NSRA to OCONUS,NonPeak,$48.49,$17.17
NSRA13,Pacific Islands,BR,Brazil - Brazilia,NSRA to OCONUS,Peak,$57.22,$20.26
NSRA13,Pacific Islands,CA10,Ontario,NSRA to OCONUS,NonPeak,$48.72,$10.50
NSRA13,Pacific Islands,CA10,Ontario,NSRA to OCONUS,Peak,$57.49,$12.39
NSRA13,Pacific Islands,CA20,Quebec,NSRA to OCONUS,NonPeak,$71.44,$17.59
NSRA13,Pacific Islands,CA20,Quebec,NSRA to OCONUS,Peak,$84.30,$20.76
NSRA13,Pacific Islands,CA30,Manitoba,NSRA to OCONUS,NonPeak,$71.61,$12.03
NSRA13,Pacific Islands,CA30,Manitoba,NSRA to OCONUS,Peak,$84.50,$14.20
NSRA13,Pacific Islands,CI,Chile,NSRA to OCONUS,NonPeak,$71.89,$12.66
NSRA13,Pacific Islands,CI,Chile,NSRA to OCONUS,Peak,$84.83,$14.94
NSRA13,Pacific Islands,CO,Colombia,NSRA to OCONUS,NonPeak,$72.68,$61.92
NSRA13,Pacific Islands,CO,Colombia,NSRA to OCONUS,Peak,$85.76,$73.07
NSRA13,Pacific Islands,CS,Costa Rica,NSRA to OCONUS,NonPeak,$15.28,$47.93
NSRA13,Pacific Islands,CS,Costa Rica,NSRA to OCONUS,Peak,$18.03,$56.56
NSRA13,Pacific Islands,EC,Ecuador,NSRA to OCONUS,NonPeak,$16.05,$44.58
NSRA13,Pacific Islands,EC,Ecuador,NSRA to OCONUS,Peak,$18.94,$52.60
NSRA13,Pacific Islands,ES,El Salvador,NSRA to OCONUS,NonPeak,$16.80,$61.80
NSRA13,Pacific Islands,ES,El Salvador,NSRA to OCONUS,Peak,$19.82,$72.92
NSRA13,Pacific Islands,GE,Germany,NSRA to OCONUS,NonPeak,$17.57,$47.76
NSRA13,Pacific Islands,GE,Germany,NSRA to OCONUS,Peak,$20.73,$56.36
NSRA13,Pacific Islands,GQ,Guam,NSRA to OCONUS,NonPeak,$18.33,$44.24
NSRA13,Pacific Islands,GQ,Guam,NSRA to OCONUS,Peak,$21.63,$52.20
NSRA13,Pacific Islands,GR,Greece,NSRA to OCONUS,NonPeak,$24.38,$61.92
NSRA13,Pacific Islands,GR,Greece,NSRA to OCONUS,Peak,$28.77,$73.07
NSRA13,Pacific Islands,GR29,Crete,NSRA to OCONUS,NonPeak,$16.00,$47.93
NSRA13,Pacific Islands,GR29,Crete,NSRA to OCONUS,Peak,$18.88,$56.56
NSRA13,Pacific Islands,GT,Guatemala,NSRA to OCONUS,NonPeak,$27.63,$44.58
NSRA13,Pacific Islands,GT,Guatemala,NSRA to OCONUS,Peak,$32.60,$52.60
NSRA13,Pacific Islands,HO,Honduras,NSRA to OCONUS,NonPeak,$29.28,$61.80
NSRA13,Pacific Islands,HO,Honduras,NSRA to OCONUS,Peak,$34.55,$72.92
NSRA13,Pacific Islands,HU,Hungary,NSRA to OCONUS,NonPeak,$30.90,$47.76
NSRA13,Pacific Islands,HU,Hungary,NSRA to OCONUS,Peak,$36.46,$56.36
NSRA13,Pacific Islands,IT,Italy,NSRA to OCONUS,NonPeak,$10.35,$44.24
NSRA13,Pacific Islands,IT,Italy,NSRA to OCONUS,Peak,$12.21,$52.20
NSRA13,Pacific Islands,IT10,Sicily,NSRA to OCONUS,NonPeak,$10.83,$61.92
NSRA13,Pacific Islands,IT10,Sicily,NSRA to OCONUS,Peak,$12.78,$73.07
NSRA13,Pacific Islands,JA01,Japan-Central,NSRA to OCONUS,NonPeak,$11.35,$47.93
NSRA13,Pacific Islands,JA01,Japan-Central,NSRA to OCONUS,Peak,$13.39,$56.56
NSRA13,Pacific Islands,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,NonPeak,$11.82,$44.58
NSRA13,Pacific Islands,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,Peak,$13.95,$52.60
NSRA13,Pacific Islands,JA03,Japan-North,NSRA to OCONUS,NonPeak,$8.88,$43.94
NSRA13,Pacific Islands,JA03,Japan-North,NSRA to OCONUS,Peak,$10.48,$51.85
NSRA13,Pacific Islands,JA96,Okinawa,NSRA to OCONUS,NonPeak,$9.31,$33.70
NSRA13,Pacific Islands,JA96,Okinawa,NSRA to OCONUS,Peak,$10.99,$39.77
NSRA13,Pacific Islands,KS,"Korea, Republic Of",NSRA to OCONUS,NonPeak,$9.77,$31.29
NSRA13,Pacific Islands,KS,"Korea, Republic Of",NSRA to OCONUS,Peak,$11.53,$36.92
NSRA13,Pacific Islands,KU,Kuwait,NSRA to OCONUS,NonPeak,$10.21,$44.05
NSRA13,Pacific Islands,KU,Kuwait,NSRA to OCONUS,Peak,$12.05,$51.98
NSRA13,Pacific Islands,NL,Netherlands,NSRA to OCONUS,NonPeak,$10.65,$33.75
NSRA13,Pacific Islands,NL,Netherlands,NSRA to OCONUS,Peak,$12.57,$39.82
NSRA13,Pacific Islands,NO,Norway,NSRA to OCONUS,NonPeak,$51.01,$31.40
NSRA13,Pacific Islands,NO,Norway,NSRA to OCONUS,Peak,$60.19,$37.05
NSRA13,Pacific Islands,PA,Paraguay,NSRA to OCONUS,NonPeak,$51.21,$44.17
NSRA13,Pacific Islands,PA,Paraguay,NSRA to OCONUS,Peak,$60.43,$52.12
NSRA13,Pacific Islands,PE,Peru,NSRA to OCONUS,NonPeak,$51.55,$16.89
NSRA13,Pacific Islands,PE,Peru,NSRA to OCONUS,Peak,$60.83,$19.93
NSRA13,Pacific Islands,PL,Poland,NSRA to OCONUS,NonPeak,$51.72,$11.66
NSRA13,Pacific Islands,PL,Poland,NSRA to OCONUS,Peak,$61.03,$13.76
NSRA13,Pacific Islands,PO,Portugal,NSRA to OCONUS,NonPeak,$51.29,$10.16
NSRA13,Pacific Islands,PO,Portugal,NSRA to OCONUS,Peak,$60.52,$11.99
NSRA13,Pacific Islands,PO01,Azores,NSRA to OCONUS,NonPeak,$47.93,$16.98
NSRA13,Pacific Islands,PO01,Azores,NSRA to OCONUS,Peak,$56.56,$20.04
NSRA13,Pacific Islands,QA,Qatar,NSRA to OCONUS,NonPeak,$47.42,$11.75
NSRA13,Pacific Islands,QA,Qatar,NSRA to OCONUS,Peak,$55.96,$13.86
NSRA13,Pacific Islands,RO,Romania,NSRA to OCONUS,NonPeak,$48.21,$10.25
NSRA13,Pacific Islands,RO,Romania,NSRA to OCONUS,Peak,$56.89,$12.09
NSRA13,Pacific Islands,RQ,Puerto Rico,NSRA to OCONUS,NonPeak,$48.49,$17.11
NSRA13,Pacific Islands,RQ,Puerto Rico,NSRA to OCONUS,Peak,$57.22,$20.19
NSRA13,Pacific Islands,SA,Saudi Arabia,NSRA to OCONUS,NonPeak,$48.72,$11.86
NSRA13,Pacific Islands,SA,Saudi Arabia,NSRA to OCONUS,Peak,$57.49,$13.99
NSRA13,Pacific Islands,SN,Singapore,NSRA to OCONUS,NonPeak,$71.44,$10.37
NSRA13,Pacific Islands,SN,Singapore,NSRA to OCONUS,Peak,$84.30,$12.24
NSRA13,Pacific Islands,SP,Spain,NSRA to OCONUS,NonPeak,$71.61,$17.17
NSRA13,Pacific Islands,SP,Spain,NSRA to OCONUS,Peak,$84.50,$20.26
