Service Area Number,Origin Serivce Area,Service Schedule,Season,Weight Band ID,Lower Lbs,Upper Lbs,Lower Cwt,Upper Cwt,Mileage Range ID,Lower Miles,Upper Miles,Escalation Number,Rate
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
212,"Columbus, GA",1,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
212,"Columbus, GA",1,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
212,"Columbus, GA",1,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
212,"Columbus, GA",1,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
212,"Columbus, GA",1,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,1.845
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.031
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.403
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,2.776
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.148
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,3.521
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,3.893
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.265
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,4.638
216,"Savannah, GA",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,20.205
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,3.504
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,3.69
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.062
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,4.435
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,4.807
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,5.18
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,5.552
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,5.924
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,6.297
216,"Savannah, GA",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,21.864
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,8.481
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,8.667
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,9.04
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,9.412
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,9.785
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,10.157
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,10.529
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,10.902
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,11.274
216,"Savannah, GA",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,26.841
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.003
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.205
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.609
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.014
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.418
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,3.822
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.227
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,4.631
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.035
216,"Savannah, GA",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,21.937
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,3.804
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.006
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,4.411
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,4.815
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.219
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,5.624
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.028
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.432
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,6.837
216,"Savannah, GA",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,23.738
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,9.208
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,9.41
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,9.815
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,10.219
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,10.623
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.028
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,11.432
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,11.836
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,12.241
216,"Savannah, GA",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,29.142
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
236,"Boise, ID",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
236,"Boise, ID",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
236,"Boise, ID",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
236,"Boise, ID",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
236,"Boise, ID",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
236,"Boise, ID",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
240,"Pocatello, ID",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
240,"Pocatello, ID",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
240,"Pocatello, ID",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
240,"Pocatello, ID",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
240,"Pocatello, ID",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
240,"Pocatello, ID",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
244,"Twin Falls, ID",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
244,"Twin Falls, ID",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
244,"Twin Falls, ID",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
244,"Twin Falls, ID",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
244,"Twin Falls, ID",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
244,"Twin Falls, ID",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
248,"Bloomington, IL",1,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
